vkaminski_000_1_1_1.pst.118.xls,170,296,164,135,83
john_lavorato_001_1_1_1.pst.21.xls,95,209,190,11,10
james_steffes_000_1_1.pst.179.xls,2363,3422,3094,969,770
marie_heard_000_1_1.pst.11.xls,23,38,19,19,10
diana_scholtes_000_1_1.pst.21.xls,586,1042,712,534,304
phillip_allen_001_1_1.pst.380.xls,318,437,527,411,489
richard_shapiro_001_1_2.pst.130.xls,196,433,468,89,124
sally_beck_001_1_1_1_1.pst.358.xls,1182,2365,2362,2365,2362
vkaminski_001_1_2_1.pst.338.xls,2078,2510,3311,1598,1595
darron_c_giron_000_1_1_1.pst.243.xls,732,1704,1452,52,36
don_baughman_000_1_1.pst.216.xls,845,1440,844,962,604
phillip_allen_000_1_1.pst.302.xls,13291,14418,42611,14092,42252
lisa_gang_000_1_1.pst.201.xls,15,24,15,24,15
harry_arora_000_1_1.pst.12.xls,19761,39683,47160,7124,7437
drew_fossum_000_1_1.pst.141.xls,2748,4374,3602,1793,1497
debra_perlingiere_000_1_1_1.pst.3.xls,107,181,146,92,74
theresa_staab_000_1_1.pst.150.xls,87,165,159,24,20
peter_keavey_000_1_1.pst.122.xls,23,27,23,27,23
phillip_allen_000_1_1.pst.155.xls,1104,2114,3061,1350,2433
darron_c_giron_000_1_1_1.pst.230.xls,14,28,14,28,14
jeff_dasovich_000_1_1_1.pst.188.xls,7,13,14,13,14
brad_mckay_000_1_1.pst.0.xls,12003,17362,23898,9757,12242
lynn_blair_000_1_1.pst.189.xls,721,779,721,779,721
daren_farmer_001_1_1.pst.1251.xls,46,80,43,80,43
john_griffith_000_1_1.pst.516.xls,14569,23321,20408,14598,11684
gerald_nemec_000_1_1.pst.10.xls,101,173,141,90,73
darron_c_giron_002_1_1_1.pst.272.xls,63,186,123,9,5
darrell_schoolcraft_000_1_1_1.pst.589.xls,1438,2603,1623,2321,1335
lisa_gang_000_1_1.pst.3.xls,2184,4280,2354,1280,674
kim_ward_000_1_2.pst.407.xls,40,100,80,5,4
drew_fossum_000_1_1.pst.132.xls,1618,2508,2087,892,764
louise_kitchen_001_1_1_1.pst.297.xls,39,78,39,78,39
phillip_allen_000_1_1.pst.251.xls,44,69,36,48,26
kevin_presto_000_1_1.pst.131.xls,137,80,80,80,80
vladi_pimenov_000_1_1.pst.7.xls,99,145,158,131,143
sara_shackleton_000_1_1_1.pst.45.xls,37,81,71,79,67
michelle_lokay_000_1_2_1.pst.142.xls,1299,3610,3265,2825,2524
scott_neal_000_1_1.pst.16.xls,358,578,881,367,472
john_forney_000_1_1.pst.59.xls,13268,25770,26359,291,266
john_griffith_000_1_1.pst.371.xls,19,42,41,17,16
daren_farmer_000_1_1.pst.1054.xls,57,104,69,63,48
louise_kitchen_001_1_1_1.pst.321.xls,14,28,14,28,14
jeff_dasovich_000_1_1_1.pst.217.xls,9,15,14,15,14
lisa_gang_000_1_1.pst.216.xls,306,451,1364,451,1364
kevin_presto_000_1_1.pst.347.xls,50,80,80,80,80
errol_mclaughlin_jr_000_1_1.pst.135.xls,405,567,754,297,339
mary_fischer_000_1_1.pst.248.xls,403,782,432,369,222
theresa_staab_000_1_1.pst.371.xls,23,41,28,29,19
chris_germany_000_1_2.pst.419.xls,20,40,20,40,20
benjamin_rogers_001_1_1.pst.122.xls,1286,2307,2618,2284,2586
kimberly_watson_000_1_1.pst.94.xls,84,136,132,118,115
john_lavorato_001_1_1_1.pst.75.xls,3041,6484,8196,5632,5572
lisa_gang_000_1_1.pst.131.xls,2512,5243,3603,5034,3497
richard_ring_000_1_1.pst.144.xls,1632,2178,1634,14,14
kevin_presto_000_1_1.pst.283.xls,154,80,80,80,80
larry_campbell_000_1_1.pst.227.xls,151,342,304,138,111
jeff_dasovich_000_1_1_1.pst.122.xls,362,686,680,222,176
phillip_m_love_000_1_1.pst.151.xls,53,143,106,25,22
larry_campbell_000_1_1.pst.385.xls,178,381,313,171,145
bill_williams_iii_000_1_1.pst.39.xls,1095,2148,1095,1824,943
cara_semperger_000_1_1.pst.38.xls,96,160,128,160,128
eric_linder_000_1_1.pst.0.xls,2509,10900,8578,1035,778
mike_carson_000_1_1.pst.74.xls,46,85,95,30,35
benjamin_rogers_000_1_1.pst.32.xls,114,247,228,13,12
peter_keavey_000_1_1.pst.146.xls,116,575,460,80,64
don_baughman_000_1_1.pst.182.xls,5838,9546,14577,619,921
lindy_donoho_000_1_1_1.pst.11.xls,10368,20497,19554,2475,2129
paul_y'barbo_000_1_1.pst.111.xls,65,106,134,106,134
vkaminski_001_1_2_1.pst.44.xls,2078,2510,3311,1598,1595
chris_germany_000_1_1_1.pst.45.xls,722,1132,1088,683,660
tracy_geaccone_000_1_1.pst.325.xls,16,28,14,10,5
sally_beck_000_1_2_1.pst.34.xls,370,736,368,562,281
judy_townsend_000_1_1.pst.28.xls,1790,6415,4666,475,379
jeffrey_a_shankman_000_1_2.pst.151.xls,983,2027,1670,751,521
lindy_donoho_000_1_1_1.pst.108.xls,716,1968,2491,1968,2491
dutch_quigley_000_1_1.pst.272.xls,6,21,15,21,15
rick_buy_000_1_1_1_1.pst.141.xls,36,68,49,19,13
chris_germany_000_1_2.pst.10.xls,225,251,305,240,243
darron_c_giron_002_1_1_1.pst.167.xls,2513,4842,7502,4500,7056
kam_keiser_000_1_1.pst.139.xls,283,479,283,90,52
mike_swerzbin_000_1_1.pst.84.xls,467,714,467,618,379
phillip_m_love_000_1_1.pst.162.xls,78,228,306,228,306
lisa_gang_000_1_1.pst.44.xls,2077,4578,2681,1200,728
cooper_richey_000_1_1.pst.329.xls,260,532,500,532,500
scott_neal_000_1_1.pst.329.xls,365,595,895,376,474
benjamin_rogers_001_1_1.pst.14.xls,1471,3317,2083,2101,1478
darron_c_giron_000_1_1_1.pst.343.xls,80,127,126,127,126
kim_ward_000_1_2.pst.165.xls,301,903,602,3,2
john_forney_000_1_1.pst.0.xls,1794,9152,9190,644,1229
don_baughman_000_1_1.pst.113.xls,83,93,83,93,83
gerald_nemec_000_1_1.pst.120.xls,4511,6515,7241,6496,7224
tracy_geaccone_000_1_1.pst.417.xls,11973,19545,25054,16849,23301
rick_buy_000_1_1_1_1.pst.142.xls,442,446,308,381,238
michelle_lokay_000_1_2_1.pst.765.xls,24,41,27,41,27
jeff_dasovich_000_1_1_1.pst.91.xls,5781,16445,13213,1072,695
darrell_schoolcraft_000_1_1_1.pst.660.xls,26,75,50,28,18
lynn_blair_000_1_1.pst.113.xls,598,645,598,645,598
daren_farmer_000_1_1.pst.274.xls,15,187,172,187,172
scott_neal_000_1_1.pst.764.xls,544,833,1044,424,446
benjamin_rogers_000_1_1.pst.13.xls,841,1612,929,1558,857
chris_stokley_000_1_1.pst.4.xls,189,371,304,107,128
benjamin_rogers_001_1_1.pst.130.xls,3953,6141,7562,6088,7495
sally_beck_001_1_1_1_1.pst.408.xls,35,48,24,12,6
david_delainey_000_1_1_1.pst.36.xls,8,16,15,16,15
larry_campbell_000_1_1.pst.371.xls,223,241,221,241,221
dutch_quigley_000_1_1.pst.232.xls,72,177,141,9,9
jeff_dasovich_000_1_1_1.pst.231.xls,24,52,45,27,29
peter_keavey_000_1_1.pst.127.xls,20,24,20,24,20
jonathan_mckay_000_1_1.pst.131.xls,112,202,212,130,124
lindy_donoho_000_1_1_1.pst.164.xls,240,343,370,78,72
kevin_hyatt_000_1_1.pst.54.xls,35,48,34,30,22
daren_farmer_000_1_1.pst.119.xls,364,589,407,295,203
phillip_allen_000_1_1.pst.253.xls,36455,49227,120756,32377,105459
theresa_staab_000_1_1.pst.189.xls,353,667,630,630,582
matt_motley_000_1_1_1.pst.17.xls,403,894,691,677,512
darrell_schoolcraft_000_1_1_1.pst.508.xls,3166,5588,4654,407,376
errol_mclaughlin_jr_000_1_1.pst.288.xls,26,52,35,39,29
vladi_pimenov_000_1_1.pst.1.xls,245,878,684,104,102
don_baughman_000_1_1.pst.140.xls,5837,9546,14577,619,921
lindy_donoho_000_1_1_1.pst.145.xls,14,23,21,23,21
mary_fischer_000_1_1.pst.138.xls,84,381,306,35,25
stacey_white_000_1_1.pst.279.xls,103908,145837,219729,145855,206589
benjamin_rogers_001_1_1.pst.102.xls,3293,5171,6493,5121,6427
joe_parks_000_1_1.pst.13.xls,72,163,133,32,44
darron_c_giron_002_1_1_1.pst.321.xls,40,57,49,56,48
chris_germany_000_1_2.pst.1062.xls,27429,28310,52692,13416,23480
benjamin_rogers_001_1_1.pst.254.xls,5054,8673,8385,8603,8309
lynn_blair_000_1_1.pst.153.xls,606,963,606,789,519
kate_symes_000_1_1.pst.591.xls,22,44,22,6,3
kevin_presto_000_1_1.pst.323.xls,105,80,80,80,80
peter_keavey_000_1_1.pst.116.xls,116,575,460,80,64
paul_y'barbo_000_1_1.pst.26.xls,10245,15364,20600,10278,12950
kate_symes_000_1_1.pst.583.xls,22,44,22,6,3
lynn_blair_000_1_1.pst.162.xls,690,1182,926,1170,917
jonathan_mckay_000_1_1.pst.150.xls,108,168,171,111,116
phillip_m_love_001_1_1.pst.118.xls,13,39,26,39,26
rick_buy_000_1_1_1_1.pst.170.xls,15303,21470,30453,21470,30453
lisa_gang_000_1_1.pst.272.xls,306,451,1364,451,1364
kevin_presto_000_1_1.pst.171.xls,310,80,80,80,80
vkaminski_001_1_2_1.pst.129.xls,479,764,895,721,870
vkaminski_000_1_1_1.pst.263.xls,291,957,859,299,263
lisa_gang_000_1_1.pst.309.xls,150,285,247,179,147
kevin_hyatt_000_1_1.pst.11.xls,76,148,116,144,112
jim_schwieger_000_1_1.pst.173.xls,2971,3163,8672,3160,8649
lisa_gang_000_1_1.pst.61.xls,169,338,169,65,33
joe_parks_000_1_1.pst.376.xls,10,19,10,19,10
john_lavorato_001_1_1_1.pst.65.xls,95,209,190,11,10
daren_farmer_001_1_1.pst.1247.xls,422,540,372,479,342
john_lavorato_000_1_1_1.pst.50.xls,557,1061,900,619,482
scott_neal_000_1_1.pst.958.xls,406,549,407,333,243
chris_germany_000_1_1_1.pst.100.xls,295,403,409,389,402
chris_germany_000_1_2.pst.202.xls,10,19,10,19,10
phillip_m_love_000_1_1.pst.120.xls,23,46,23,46,23
peter_keavey_000_1_1.pst.199.xls,116,575,460,80,64
jonathan_mckay_000_1_1.pst.361.xls,289,769,530,118,112
kate_symes_000_1_1.pst.1182.xls,14,28,14,28,14
stacey_white_000_1_1.pst.36.xls,117,242,188,43,34
drew_fossum_000_1_1.pst.128.xls,280,803,713,210,323
holden_salisbury_000_1_1.pst.23.xls,15,30,24,30,24
rick_buy_000_1_1_1_1.pst.136.xls,329,642,433,378,300
errol_mclaughlin_jr_000_1_1.pst.34.xls,15,30,15,30,15
tracy_geaccone_000_1_1.pst.201.xls,81,164,111,118,88
larry_may_000_1_1.pst.312.xls,9073,18776,17606,1051,781
daren_farmer_000_1_1.pst.250.xls,465,828,922,372,562
kate_symes_000_1_1.pst.22.xls,10,20,10,20,10
sally_beck_000_1_2_1.pst.66.xls,10,21,11,21,11
daren_farmer_001_1_1.pst.625.xls,1307,3094,2662,254,280
darrell_schoolcraft_000_1_1_1.pst.362.xls,973,1755,1099,1567,907
kevin_presto_000_1_1.pst.328.xls,125,80,80,80,80
lisa_gang_000_1_1.pst.301.xls,2513,5246,3605,5037,3499
stacey_white_000_1_1.pst.400.xls,1468,2500,1901,2174,1740
theresa_staab_000_1_1.pst.222.xls,272,420,272,383,254
jeff_dasovich_000_1_1_1.pst.113.xls,849,1824,2338,914,695
dutch_quigley_000_1_1.pst.53.xls,465,1022,557,8,5
tracy_geaccone_000_1_1.pst.468.xls,271,624,523,505,445
sally_beck_001_1_1_1_1.pst.299.xls,10,20,10,20,10
phillip_m_love_000_1_1.pst.617.xls,24,48,24,48,24
andrea_ring_000_1_1.pst.13.xls,177,354,271,119,111
chris_stokley_000_1_1.pst.51.xls,12,36,32,36,32
hunter_shively_000_1_1.pst.346.xls,178,511,333,79,45
darrell_schoolcraft_000_1_1_1.pst.323.xls,973,1755,1099,1567,907
sara_shackleton_000_1_2.pst.129.xls,19,38,19,38,19
tracy_geaccone_000_1_1.pst.7.xls,24,46,32,46,32
jeff_dasovich_000_1_1_1.pst.8.xls,69,90,129,90,129
tracy_geaccone_000_1_1.pst.40.xls,16,32,16,32,16
phillip_m_love_000_1_1.pst.184.xls,114,202,113,20,10
jason_wolfe_000_1_2.pst.26.xls,65,129,95,9,6
sally_beck_001_1_1_1_1.pst.4.xls,2367,4574,4329,2530,2520
frank_ermis_000_1_1.pst.124.xls,176,519,343,48,29
jeff_dasovich_000_1_1_1.pst.81.xls,51,97,73,88,51
sally_beck_001_1_1_1_1.pst.246.xls,183,405,465,405,465
vkaminski_003_1_1_1.pst.73.xls,100304,177248,129492,33143,49220
kim_ward_000_1_2.pst.369.xls,2103,5988,6833,5427,6159
sally_beck_001_1_1_1_1.pst.2.xls,84,85,84,85,84
jeff_dasovich_000_1_1_1.pst.230.xls,24,52,45,27,29
john_arnold_000_1_2.pst.119.xls,1792,2986,2983,16,13
john_arnold_000_1_2.pst.108.xls,12363,13929,41750,12831,40544
vkaminski_001_1_2_1.pst.163.xls,358,596,780,348,563
john_zufferli_000_1_1.pst.89.xls,39,102,75,102,75
lisa_gang_000_1_1.pst.291.xls,2513,5246,3605,5037,3499
lynn_blair_000_1_1.pst.115.xls,598,645,598,645,598
vkaminski_000_1_1_1.pst.304.xls,14634,32905,28737,14367,14621
don_baughman_000_1_1.pst.141.xls,5837,9546,14577,619,921
lindy_donoho_000_1_1_1.pst.113.xls,1211,1401,1971,1426,1947
joe_parks_000_1_1.pst.209.xls,22,57,39,21,15
chris_stokley_000_1_1.pst.17.xls,52,107,95,78,74
lindy_donoho_000_1_1_1.pst.0.xls,107,224,212,88,104
scott_neal_000_1_1.pst.109.xls,85,254,169,83,55
jim_schwieger_000_1_1.pst.3.xls,88,263,175,86,57
kate_symes_000_1_1.pst.633.xls,22,44,22,6,3
don_baughman_000_1_1.pst.215.xls,183,351,214,184,101
chris_germany_000_1_2.pst.455.xls,209,249,288,216,227
barry_tycholiz_000_1_1.pst.80.xls,72,208,142,25,24
scott_neal_000_1_1.pst.975.xls,385,620,811,279,312
stacey_white_000_1_1.pst.419.xls,165,727,562,119,84
jeff_dasovich_000_1_1_1.pst.129.xls,209,250,390,284,345
darrell_schoolcraft_000_1_1_1.pst.369.xls,973,1755,1099,1567,907
fletcher_sturm_000_1_1.pst.99.xls,12063,36827,34300,18400,15761
danny_mccarty_000_1_1.pst.29.xls,8,15,10,15,10
darrell_schoolcraft_000_1_1_1.pst.176.xls,507,905,574,811,478
kam_keiser_000_1_1.pst.278.xls,37,74,37,15,8
james_steffes_000_1_1.pst.162.xls,16,31,20,31,20
dutch_quigley_000_1_1.pst.103.xls,253,504,396,14,11
jason_wolfe_000_1_1.pst.118.xls,1693,3480,3238,3427,3066
chris_stokley_000_1_1.pst.126.xls,189,377,367,377,367
lisa_gang_000_1_1.pst.158.xls,2513,5246,3605,5037,3499
vkaminski_001_1_2_1.pst.138.xls,1397,2682,2792,1461,1734
tori_kuykendall_000_1_1_1.pst.26.xls,225,339,359,92,82
lisa_gang_000_1_1.pst.207.xls,3689,7621,5296,7203,5084
phillip_allen_000_1_1.pst.239.xls,118,234,177,58,45
robin_rodrigue_000_1_1.pst.178.xls,506,1205,1514,1146,1036
lisa_gang_000_1_1.pst.22.xls,170,340,170,63,32
chris_germany_000_1_2.pst.102.xls,93,155,184,155,184
louise_kitchen_000_1_1_1_1.pst.31.xls,1208,2127,2542,1297,1226
jonathan_mckay_000_1_1.pst.26.xls,15340,35835,36083,2941,2860
kevin_presto_000_1_1.pst.271.xls,120,80,80,80,80
larry_campbell_000_1_1.pst.372.xls,224,241,221,241,221
mark_guzman_000_1_1_1.pst.138.xls,1816,4487,4465,3682,3712
robert_badeer_000_1_1.pst.120.xls,16,32,18,8,6
rick_buy_000_1_1_1_1.pst.223.xls,3486,4972,8931,4972,8931
kate_symes_000_1_1.pst.798.xls,2074,8975,7021,1011,703
lisa_gang_000_1_1.pst.130.xls,3688,7618,5294,7200,5082
andy_zipper_000_1_1.pst.82.xls,3575,10206,9213,172,213
phillip_m_love_000_1_1.pst.102.xls,154,309,200,99,95
vladi_pimenov_000_1_1.pst.66.xls,140,499,586,427,441
louise_kitchen_000_1_2_1.pst.170.xls,15,30,17,30,17
chris_germany_000_1_2.pst.1113.xls,20,40,28,40,28
bill_williams_iii_000_1_1.pst.16.xls,380,1612,1244,213,146
darrell_schoolcraft_000_1_1_1.pst.662.xls,26,75,50,28,18
darrell_schoolcraft_000_1_1_1.pst.394.xls,973,1755,1099,1567,907
jason_wolfe_000_1_2.pst.12.xls,88,264,176,30,20
richard_ring_000_1_1.pst.151.xls,54,110,78,102,74
don_baughman_000_1_1.pst.181.xls,5838,9546,14577,619,921
chris_germany_000_1_2.pst.1061.xls,377,762,675,757,673
theresa_staab_000_1_1.pst.385.xls,280,436,280,383,254
gerald_nemec_000_1_1.pst.95.xls,15,22,14,22,14
scott_neal_000_1_1.pst.103.xls,29,53,45,53,45
stacey_white_000_1_1.pst.338.xls,22,44,22,6,3
stacey_white_000_1_1.pst.296.xls,103908,145837,219729,145855,206589
lisa_gang_000_1_1.pst.159.xls,15,24,15,24,15
bill_williams_iii_000_1_1.pst.14.xls,2205,8925,6758,1274,915
cara_semperger_000_1_1.pst.18.xls,143,286,143,56,28
stacey_white_000_1_1.pst.304.xls,404,897,693,674,510
michelle_lokay_000_1_2_1.pst.119.xls,95,252,250,10,10
kate_symes_000_1_1.pst.50.xls,84,264,180,24,19
daren_farmer_001_1_1.pst.1056.xls,398,617,619,576,598
sara_shackleton_000_1_2.pst.143.xls,78,156,78,66,33
thomas_martin_000_1_1_1.pst.196.xls,443,681,828,489,630
lisa_gang_000_1_1.pst.13.xls,169,338,169,61,31
mike_carson_000_1_1.pst.88.xls,49,85,95,30,35
daren_farmer_000_1_1.pst.811.xls,96,225,149,52,38
kevin_presto_000_1_1.pst.450.xls,6146,11911,9645,10944,9095
kate_symes_000_1_1.pst.600.xls,22,44,22,6,3
phillip_m_love_001_1_1.pst.345.xls,26,54,43,37,31
scott_neal_000_1_1.pst.240.xls,359,581,883,369,472
richard_sanders_000_1_1_1.pst.2.xls,63,100,67,66,46
jim_schwieger_000_1_1.pst.161.xls,3371,6384,6714,61,60
louise_kitchen_000_1_1_1_1.pst.325.xls,14,28,14,28,14
scott_neal_000_1_1.pst.966.xls,403,546,404,332,241
james_steffes_000_1_1.pst.283.xls,474,888,1349,712,1199
michelle_lokay_000_1_2_1.pst.784.xls,56,90,66,26,20
lynn_blair_000_1_1.pst.164.xls,25,39,30,39,30
mary_fischer_000_1_1.pst.274.xls,698,1426,800,688,425
craig_dean_000_1_1.pst.27.xls,363,508,728,508,727
tracy_geaccone_000_1_1.pst.327.xls,8,16,10,16,10
john_zufferli_000_1_1.pst.98.xls,39,102,75,102,75
kevin_presto_000_1_1.pst.148.xls,151,80,80,80,80
mike_swerzbin_000_1_1.pst.120.xls,467,724,467,620,379
scott_neal_000_1_1.pst.310.xls,363,591,891,375,474
lynn_blair_000_1_1.pst.191.xls,147,288,253,275,239
vkaminski_000_1_1_1.pst.265.xls,14,26,14,26,14
vkaminski_000_1_1_1.pst.0.xls,21,31,22,31,22
tracy_geaccone_000_1_1.pst.43.xls,8,13,12,13,12
benjamin_rogers_000_1_1.pst.113.xls,4005,5802,6344,3306,3439
lisa_gang_000_1_1.pst.220.xls,3689,7621,5296,7203,5084
phillip_allen_000_1_1.pst.152.xls,115,232,173,56,40
darrell_schoolcraft_000_1_1_1.pst.478.xls,752,960,1120,784,936
joe_parks_000_1_1.pst.319.xls,2518,4213,3927,4145,3870
matt_motley_000_1_1_1.pst.31.xls,4262,7275,4846,6246,4105
daren_farmer_000_1_1.pst.1402.xls,30,54,28,16,11
jeff_dasovich_000_1_1_1.pst.32.xls,417,668,763,668,763
richard_sanders_000_1_2.pst.111.xls,21,42,21,42,21
jonathan_mckay_000_1_1.pst.100.xls,69,115,131,91,87
hunter_shively_000_1_1.pst.415.xls,39,59,64,59,64
darron_c_giron_000_1_1_1.pst.285.xls,55,126,86,72,46
peter_keavey_000_1_1.pst.184.xls,416,1248,832,15,10
richard_sanders_000_1_1_1.pst.20.xls,214,428,214,2,1
scott_neal_000_1_1.pst.296.xls,81,242,161,83,55
lisa_gang_000_1_1.pst.101.xls,170,340,170,62,32
kevin_presto_000_1_1.pst.108.xls,142,80,80,80,80
tracy_geaccone_000_1_1.pst.8.xls,15,33,23,33,23
benjamin_rogers_000_1_1.pst.172.xls,4014,6152,6937,5969,6811
kevin_ruscitti_000_1_1.pst.0.xls,54,137,104,31,30
chris_germany_000_1_1_1.pst.21.xls,596,972,847,968,845
rick_buy_000_1_1_1_1.pst.116.xls,645,1684,1433,1614,1389
daren_farmer_000_1_1.pst.1165.xls,35,77,70,11,10
kevin_presto_000_1_1.pst.162.xls,121,80,80,80,80
theresa_staab_000_1_1.pst.226.xls,272,420,272,383,254
benjamin_rogers_001_1_1.pst.136.xls,9707,17064,21011,14453,17554
john_hodge_000_1_1.pst.196.xls,34,42,32,42,32
daren_farmer_000_1_1.pst.1382.xls,931,1418,1905,783,857
scott_neal_000_1_1.pst.817.xls,12,24,12,6,3
john_lavorato_001_1_1_1.pst.47.xls,751,2218,1684,546,584
keith_holst_000_1_1.pst.66.xls,1622,2433,1622,3,2
darrell_schoolcraft_000_1_1_1.pst.155.xls,2887,9695,7819,1619,1374
chris_germany_000_1_2.pst.0.xls,950,1879,1987,1793,1833
vkaminski_000_1_1_1.pst.151.xls,4793,7806,7739,7681,7663
benjamin_rogers_000_1_1.pst.25.xls,2230,4201,11643,3495,10790
john_lavorato_001_1_1_1.pst.105.xls,80,125,95,25,14
tracy_geaccone_000_1_1.pst.303.xls,365,563,518,440,416
john_arnold_000_1_2.pst.128.xls,877,1755,1602,336,324
paul_lucci_000_1_1.pst.11.xls,46,130,90,24,22
tracy_geaccone_000_1_1.pst.306.xls,22259,34326,46833,34052,38947
louise_kitchen_000_1_1_1_1.pst.19.xls,57,159,103,57,35
peter_keavey_000_1_1.pst.238.xls,116,575,460,80,64
lisa_gang_000_1_1.pst.152.xls,3690,7620,5297,7202,5085
john_zufferli_000_1_1.pst.69.xls,666,1207,664,1142,599
larry_campbell_000_1_1.pst.108.xls,47,92,76,83,72
hunter_shively_000_1_1.pst.400.xls,39,59,64,59,64
lisa_gang_000_1_1.pst.270.xls,15,24,15,24,15
louise_kitchen_000_1_2_1.pst.190.xls,3,24,21,24,21
kim_ward_000_1_2.pst.110.xls,357,546,503,514,488
john_griffith_000_1_1.pst.162.xls,120,174,151,68,87
lisa_gang_000_1_1.pst.120.xls,61,136,98,24,14
monika_causholli_000_1_1.pst.38.xls,247,368,478,350,469
mary_fischer_000_1_1.pst.10.xls,135,540,405,28,21
john_griffith_000_1_1.pst.192.xls,894,1546,2405,1075,1779
mike_grigsby_000_1_1_1.pst.114.xls,560,1540,1680,22,24
louise_kitchen_000_1_1_1_1.pst.173.xls,77,134,104,55,50
tracy_geaccone_000_1_1.pst.103.xls,395,557,393,509,368
daren_farmer_001_1_1.pst.626.xls,1307,3094,2662,254,280
lynn_blair_000_1_1.pst.53.xls,56,62,58,62,58
phillip_allen_000_1_1.pst.214.xls,116,231,173,58,43
bill_williams_iii_000_1_1.pst.68.xls,33198,50550,73190,26922,33144
drew_fossum_000_1_1.pst.282.xls,34,67,48,37,33
sally_beck_001_1_1_1_1.pst.497.xls,36,72,54,26,19
vkaminski_000_1_1_1.pst.279.xls,946,1330,2470,1222,2038
lisa_gang_000_1_1.pst.56.xls,170,340,170,67,34
daren_farmer_000_1_1.pst.273.xls,45,112,75,47,37
jeffrey_a_shankman_000_1_2.pst.132.xls,19,57,38,57,38
sally_beck_001_1_1_1_1.pst.138.xls,79,131,144,131,144
sally_beck_000_1_1_1_1.pst.406.xls,157,270,309,141,139
monika_causholli_000_1_1.pst.56.xls,32,66,64,66,64
rick_buy_000_1_1_1_1.pst.196.xls,1172,1816,3146,1816,3146
kevin_presto_000_1_1.pst.161.xls,108,80,80,80,80
andrea_ring_000_1_1.pst.12.xls,169,338,255,109,102
scott_neal_000_1_1.pst.313.xls,363,591,891,375,474
tracy_geaccone_000_1_1.pst.146.xls,17197,29545,30102,17940,18354
phillip_platter_000_1_1.pst.3.xls,1149,3421,3118,3211,2965
lynn_blair_000_1_1.pst.168.xls,691,1182,926,1170,917
lynn_blair_000_1_1.pst.123.xls,91,169,104,169,104
kevin_hyatt_000_1_1.pst.136.xls,10,14,14,14,14
chris_germany_000_1_2.pst.1040.xls,930,1673,1507,871,871
hunter_shively_000_1_1.pst.221.xls,3,22,20,22,20
rick_buy_000_1_1_1_1.pst.159.xls,1127,1746,3030,1746,3030
louise_kitchen_000_1_1_1_1.pst.18.xls,97,255,170,141,94
errol_mclaughlin_jr_000_1_1.pst.152.xls,209,418,209,26,13
michelle_lokay_000_1_2_1.pst.18.xls,1698,5320,4262,677,617
paul_y'barbo_000_1_1.pst.48.xls,2426,4160,2426,2104,1398
john_arnold_000_1_2.pst.112.xls,1792,2986,2983,16,13
andy_zipper_000_1_1.pst.167.xls,3002,8562,8753,2570,3204
theresa_staab_000_1_1.pst.382.xls,23,41,28,26,18
barry_tycholiz_000_1_1.pst.10.xls,17,39,23,12,7
mark_taylor_000_1_1.pst.125.xls,39,44,37,44,37
sara_shackleton_000_1_2.pst.97.xls,24,17,13,17,13
andy_zipper_000_1_1.pst.72.xls,4467,10930,9929,88,77
matthew_lenhart_000_1_1.pst.20.xls,36455,49227,120756,32377,105459
kevin_ruscitti_000_1_1.pst.141.xls,45,72,63,72,63
darrell_schoolcraft_000_1_1_1.pst.167.xls,1880,2400,2800,1960,2340
darrell_schoolcraft_000_1_1_1.pst.522.xls,1034,1320,1540,1078,1287
gerald_nemec_000_1_1.pst.237.xls,2402,2968,3142,1004,974
lindy_donoho_000_1_1_1.pst.142.xls,10262,20258,19328,2242,1906
michelle_lokay_000_1_2_1.pst.388.xls,1665,5369,4315,674,616
phillip_platter_000_1_1.pst.18.xls,3207,6720,4740,6093,4422
daren_farmer_000_1_1.pst.1361.xls,59,108,74,69,54
benjamin_rogers_001_1_1.pst.138.xls,415,818,409,90,45
don_baughman_000_1_1.pst.185.xls,5837,9546,14577,619,921
mark_taylor_000_1_1.pst.203.xls,211,210,199,210,199
mary_fischer_000_1_1.pst.136.xls,80,377,302,35,25
jim_schwieger_000_1_1.pst.96.xls,89,266,177,86,57
tracy_geaccone_000_1_1.pst.251.xls,441,624,536,624,536
michelle_lokay_000_1_2_1.pst.155.xls,2718,8861,7185,1603,1398
kevin_presto_000_1_1.pst.210.xls,605,708,605,564,505
john_hodge_000_1_1.pst.192.xls,717,1427,1019,268,202
jonathan_mckay_000_1_1.pst.137.xls,112,202,212,130,124
chris_germany_000_1_1_1.pst.42.xls,717,1106,974,1100,971
mark_guzman_000_1_1_1.pst.147.xls,1709,3416,1709,2322,1162
daren_farmer_000_1_1.pst.1189.xls,927,1409,1926,772,906
hunter_shively_000_1_1.pst.210.xls,80,198,229,18,13
marie_heard_000_1_1.pst.10.xls,23,38,19,19,10
darrell_schoolcraft_000_1_1_1.pst.118.xls,2897,9752,7870,1659,1409
darrell_schoolcraft_000_1_1_1.pst.547.xls,26,76,50,7,4
jim_schwieger_000_1_1.pst.197.xls,42,81,72,58,50
vkaminski_001_1_2_1.pst.128.xls,3746,5727,6687,5726,6663
mark_guzman_000_1_1_1.pst.121.xls,927,2682,1788,754,500
scott_neal_000_1_1.pst.245.xls,29,53,45,53,45
dana_davis_000_1_1.pst.133.xls,3255,4400,3794,4400,3794
john_lavorato_001_1_1_1.pst.86.xls,9620,27730,18740,558,599
