File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
theresa_staab_000_1_1.pst.335.xls,30,31,30,31,30,2,1,Sheet1:A7,30,Sheet1:A7,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theresa_staab_000_1_1.pst.336.xls,353,667,630,630,582,273,225,Citation Aug 01:AH178,97,Citation Aug 01:C5,30,1,30,142,406,0,0,0,0,1,31,7,37,4,22,2,4,32,64,0,0,0,0,0,0,36,36
theresa_staab_000_1_1.pst.360.xls,276,427,276,382,254,87,44,Nominations:V18,5,Nominations:K11,3,0,0,11,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,0,0,0,0,2,2
theresa_staab_000_1_1.pst.362.xls,276,427,276,382,254,82,42,Nominations:V18,5,Nominations:K11,3,0,0,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.364.xls,276,427,276,382,254,82,42,Nominations:V18,5,Nominations:K11,3,0,0,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.366.xls,278,432,278,386,255,82,42,Nominations:V18,5,Nominations:K22,3,0,0,10,214,0,0,0,0,0,0,1,2,0,0,0,0,0,0,31,62,0,0,0,0,0,0
theresa_staab_000_1_1.pst.369.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.370.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.371.xls,23,41,28,29,19,24,14,Enron Fuel Sale:F19,6,Enron Fuel Sale:F19,4,0,0,4,13,0,0,0,0,0,0,2,4,0,0,3,6,0,0,0,0,0,0,0,0,5,5
theresa_staab_000_1_1.pst.373.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.374.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.376.xls,27,29,27,29,27,17,12,on call calendar:Z16,25,on call calendar:Z16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,7,15,3,6,0,0
theresa_staab_000_1_1.pst.378.xls,447,679,509,504,363,104,56,Powder:F15,37,Powder:J15,33,2,62,18,379,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,4,4
theresa_staab_000_1_1.pst.381.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.382.xls,23,41,28,26,18,21,13,Enron Fuel Sale:F19,6,Enron Fuel Sale:F19,4,0,0,4,14,0,0,0,0,0,0,2,4,0,0,3,6,0,0,0,0,0,0,0,0,4,4
theresa_staab_000_1_1.pst.384.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.385.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.386.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.387.xls,474,735,567,568,425,112,59,Enron BC:G13,127,Enron BC:F14,35,2,61,20,407,0,0,0,0,1,31,0,0,1,2,0,0,0,0,31,62,0,0,0,0,4,4
theresa_staab_000_1_1.pst.388.xls,474,735,567,568,425,112,59,Enron BC:G13,127,Enron BC:F14,35,2,61,20,407,0,0,0,0,1,31,0,0,1,2,0,0,0,0,31,62,0,0,0,0,4,4
theresa_staab_000_1_1.pst.390.xls,474,735,567,568,425,112,59,Enron BC:G13,127,Enron BC:F14,35,2,61,20,407,0,0,0,0,1,31,0,0,1,2,0,0,0,0,31,62,0,0,0,0,4,4
theresa_staab_000_1_1.pst.392.xls,141,278,277,142,124,75,47,2nd Revised Stmt:E21,19,2nd Revised Stmt:E21,17,8,40,30,224,0,0,0,0,1,2,1,2,0,0,2,4,0,0,0,0,0,0,0,0,5,5
theresa_staab_000_1_1.pst.393.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.396.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.398.xls,280,436,280,383,254,87,44,Nominations:V18,5,Nominations:K44,3,0,0,11,215,0,0,0,0,0,0,0,0,1,2,0,0,0,0,31,62,0,0,0,0,1,1
theresa_staab_000_1_1.pst.4.xls,750,1441,1262,426,514,117,77,S Kitty Detail:E11,237,S Kitty Detail:A26,30,4,49,35,918,0,0,0,0,12,261,2,10,0,0,0,0,0,0,0,0,0,0,0,0,24,24
theresa_staab_000_1_1.pst.5.xls,699,1402,1245,412,483,102,70,Box Draw:E12,230,South Kitty:A26,29,3,37,34,926,0,0,0,0,12,253,2,10,0,0,0,0,0,0,0,0,0,0,0,0,19,19
theresa_staab_000_1_1.pst.6.xls,3417,5557,6948,2540,3014,859,676,Wellstar Detail:B5,352,Index Pricing:A1,30,15,129,283,5328,0,0,0,0,62,1041,41,108,17,34,26,70,0,0,0,0,3,6,3,6,226,226
theresa_staab_000_1_1.pst.7.xls,3417,5557,6948,2540,3014,859,676,Wellstar Detail:B5,352,Index Pricing:A1,30,15,129,283,5328,0,0,0,0,62,1041,41,108,17,34,26,70,0,0,0,0,3,6,3,6,226,226
theresa_staab_000_1_1.pst.8.xls,3415,5556,6943,2543,3015,864,681,Wellstar Detail:B5,352,Index Pricing:A1,30,15,129,283,5320,0,0,0,0,62,1039,41,108,17,34,26,70,0,0,0,0,3,6,3,6,231,231
theresa_staab_000_1_1.pst.9.xls,729,1460,1285,443,505,121,81,Box Draw:E12,230,South Kitty:A26,29,4,48,37,948,0,0,0,0,12,253,2,10,0,0,0,0,0,0,0,0,0,0,0,0,26,26
thomas_martin_000_1_1_1.pst.10.xls,347,492,391,370,329,67,45,Data:N50,7,Data:M44,4,0,0,26,360,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,7,7
thomas_martin_000_1_1_1.pst.122.xls,32,58,54,12,9,10,8,Sheet1:E8,4,Sheet1:G7,2,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.126.xls,32,58,54,12,9,10,8,Sheet1:E8,4,Sheet1:G7,2,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.134.xls,987,1757,1328,922,612,182,119,Sheet1:L14,13,Sheet1:I13,4,0,0,89,1264,0,0,0,0,0,0,13,33,1,2,8,16,0,0,0,0,0,0,0,0,8,8
thomas_martin_000_1_1_1.pst.14.xls,52,104,52,12,8,10,5,Sheet1:B9,2,Sheet1:F14,2,0,0,4,48,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.193.xls,443,681,828,489,630,343,273,Natural Gas Trading:K18,50,Natural Gas Trading:K22,7,0,0,34,357,0,0,0,0,16,200,26,52,10,20,0,0,11,22,0,0,1,2,0,0,175,175
thomas_martin_000_1_1_1.pst.194.xls,10613,31508,20933,596,322,352,196,Physical Non EOL (2):C5,5,Physical Non EOL (2):B3,3,0,0,166,20869,0,0,0,0,0,0,12,30,10,20,4,8,2,4,0,0,0,0,0,0,2,2
thomas_martin_000_1_1_1.pst.195.xls,443,681,828,489,630,343,273,Natural Gas Trading:K18,50,Natural Gas Trading:K22,7,0,0,34,357,0,0,0,0,16,200,26,52,10,20,0,0,11,22,0,0,1,2,0,0,175,175
thomas_martin_000_1_1_1.pst.196.xls,443,681,828,489,630,343,273,Natural Gas Trading:K18,50,Natural Gas Trading:K22,7,0,0,34,357,0,0,0,0,16,200,26,52,10,20,0,0,11,22,0,0,1,2,0,0,175,175
thomas_martin_000_1_1_1.pst.201.xls,471,729,933,570,736,385,310,Natural Gas Orig-Texas:K23,63,Natural Gas Orig-Texas:J19,7,0,0,40,372,0,0,0,0,24,244,40,88,10,20,2,4,10,20,0,0,1,2,0,0,183,183
thomas_martin_000_1_1_1.pst.204.xls,406,549,407,333,243,331,203,Floor Plan:I59,6,Floor Plan:I58,6,3,10,80,178,0,0,0,0,0,0,8,17,9,20,2,5,65,130,7,14,1,2,3,6,25,25
thomas_martin_000_1_1_1.pst.211.xls,766,1392,1195,940,924,615,427,Assumptions:C16,21,Assumptions:C16,10,0,0,194,771,0,0,0,0,18,43,23,68,47,99,22,49,2,4,14,35,3,6,16,32,88,88
thomas_martin_000_1_1_1.pst.212.xls,471,729,933,570,736,385,310,Natural Gas Orig-Texas:K23,63,Natural Gas Orig-Texas:J19,7,0,0,40,372,0,0,0,0,24,244,40,88,10,20,2,4,10,20,0,0,1,2,0,0,183,183
thomas_martin_000_1_1_1.pst.213.xls,75,121,149,91,115,67,53,Texas - Trading:C16,27,Texas - Trading:J19,5,0,0,6,61,0,0,0,0,3,35,5,10,2,4,0,0,2,4,0,0,0,0,0,0,35,35
thomas_martin_000_1_1_1.pst.215.xls,228,456,228,456,228,228,114,Financial deals EOL:E4629,2,Physical deals EOL:E2,2,0,0,108,216,0,0,0,0,0,0,0,0,4,8,0,0,2,4,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.216.xls,223,382,426,263,300,205,158,Texas - Trading:K21,30,Texas - Trading:J19,6,0,0,20,192,0,0,0,0,9,75,17,34,6,12,0,0,6,12,1,2,0,0,0,0,99,99
thomas_martin_000_1_1_1.pst.217.xls,443,681,828,489,630,343,273,Natural Gas Trading:K18,50,Natural Gas Trading:K22,7,0,0,34,357,0,0,0,0,16,200,26,52,10,20,0,0,11,22,0,0,1,2,0,0,175,175
thomas_martin_000_1_1_1.pst.219.xls,143,145,143,145,143,4,2,Phase1 to 3 Customers :A67,94,Phase1 to 3 Customers :A67,94,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.220.xls,231,461,231,9,5,6,3,US GAS Rankings:G67,3,US GAS Rankings:H88,1,0,0,2,229,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.225.xls,397,533,398,331,241,327,201,Floor Plan:I59,6,Floor Plan:I60,6,3,10,80,172,0,0,0,0,0,0,7,15,9,20,2,5,65,130,7,14,1,2,3,6,24,24
thomas_martin_000_1_1_1.pst.226.xls,22,42,39,40,38,31,25,East Trading & Origination:C23,4,East Trading & Origination:C22,4,0,0,1,2,0,0,0,0,1,2,0,0,5,16,1,2,0,0,0,0,0,0,0,0,17,17
thomas_martin_000_1_1_1.pst.227.xls,38,48,38,33,24,28,18,Sheet1:F19,5,Sheet1:F20,5,2,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,1,1
thomas_martin_000_1_1_1.pst.229.xls,406,549,407,333,243,331,203,Floor Plan:I59,6,Floor Plan:I58,6,3,10,80,178,0,0,0,0,0,0,8,17,9,20,2,5,65,130,7,14,1,2,3,6,25,25
thomas_martin_000_1_1_1.pst.230.xls,402,545,403,331,240,323,201,Floor Plan:I59,6,Floor Plan:I58,6,5,16,77,172,0,0,0,0,0,0,8,17,6,12,3,7,65,130,9,18,1,2,2,4,25,25
thomas_martin_000_1_1_1.pst.38.xls,831,1410,1391,637,567,512,370,Sheet1:D4,245,Sheet1:D4,21,21,110,132,1016,1,2,0,0,4,8,19,42,7,14,4,8,2,4,2,4,4,8,1,2,173,173
thomas_martin_000_1_1_1.pst.42.xls,166,330,165,330,165,30,15,Off_Duty_report_20011112_122015:P42,1,Off_Duty_report_20011112_122015:O207,1,0,0,15,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.46.xls,972,2874,1932,90,76,57,46,Sheet1:N204,3,Sheet1:M383,3,0,0,16,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0
thomas_martin_000_1_1_1.pst.50.xls,108,138,264,138,264,46,44,YTD_NG:I18,18,YTD_NG:K14,3,0,0,14,84,0,0,0,0,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_martin_000_1_1_1.pst.94.xls,26,46,35,15,10,13,9,Lyondell:F8,3,Lyondell:F10,3,0,0,5,30,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3
thomas_martin_000_1_1_1.pst.95.xls,823,860,2163,694,1866,59,41,Prime Rate Calc- NET:A3,411,Prime Rate Calc- NET:A3,138,3,286,11,533,0,0,0,0,13,1326,3,6,0,0,1,2,0,0,0,0,0,0,0,0,10,10
thomas_martin_000_1_1_1.pst.97.xls,373,500,370,282,208,263,177,Floor Plan:I62,6,Floor Plan:I62,6,6,20,92,209,0,0,0,0,0,0,0,0,10,21,0,0,47,94,2,4,2,4,0,0,18,18
thomas_martin_000_1_1_1.pst.98.xls,615,700,602,140,95,50,43,June:D14,41,June:D4,2,0,0,39,546,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.1.xls,81,162,81,8,4,8,4,Sheet1:I62,1,Sheet1:I33,1,0,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.19.xls,31,50,31,34,23,18,9,Sheet1:A6,9,Sheet1:A6,9,3,15,3,12,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
tom_donohoe_000_1_1_1.pst.21.xls,11,23,18,23,18,12,8,Sheet1:J16,5,Sheet1:D5,3,0,0,3,8,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2
tom_donohoe_000_1_1_1.pst.69.xls,114,338,335,139,122,138,111,Central:C9,5,Central:H21,1,0,0,63,255,0,0,0,0,8,16,0,0,18,36,6,12,0,0,0,0,0,0,0,0,16,16
tom_donohoe_000_1_1_1.pst.71.xls,53,73,73,31,25,18,16,Sheet1:C20,17,Sheet1:C17,6,1,4,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.74.xls,190,291,314,105,74,14,11,Sheet1:E11,68,Sheet1:E11,64,1,30,10,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.76.xls,33,56,33,30,20,18,9,0501:A7,9,0501:A7,9,3,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1
tom_donohoe_000_1_1_1.pst.77.xls,53,73,73,31,25,18,16,Sheet1:C20,17,Sheet1:C17,6,1,4,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.80.xls,53,73,78,32,26,19,17,Sheet1:I17,52,Sheet1:I17,10,1,4,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom_donohoe_000_1_1_1.pst.81.xls,77,140,126,140,126,123,84,C. Gulf (ANR-HIOS):F63,3,C. Gulf (ANR-HIOS):M5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,11,22,43,43
tori_kuykendall_000_1_1_1.pst.0.xls,7142,13984,12053,4815,4916,437,298,Sheet1:C1,3948,Price Sheet:B3,26,6,98,151,10097,0,0,0,0,101,1805,12,24,0,0,0,0,0,0,0,0,0,0,0,0,28,28
tori_kuykendall_000_1_1_1.pst.1.xls,225,338,358,91,81,63,42,Sheet 1:B12,199,Sheet 1:B11,8,0,0,15,297,0,0,0,0,1,30,0,0,3,6,2,4,0,0,0,0,0,0,0,0,21,21
tori_kuykendall_000_1_1_1.pst.100.xls,637,812,852,665,568,227,130,Basis:B8,77,Basis:H25,11,28,92,55,655,0,0,0,0,2,4,23,61,1,2,12,24,0,0,3,7,0,0,1,2,5,5
tori_kuykendall_000_1_1_1.pst.101.xls,637,812,852,665,568,227,130,Basis:B8,77,Basis:H25,11,28,92,55,655,0,0,0,0,2,4,23,61,1,2,12,24,0,0,3,7,0,0,1,2,5,5
tori_kuykendall_000_1_1_1.pst.105.xls,20,40,20,2,1,2,1,Sheet1:B9,1,Sheet1:B5,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tori_kuykendall_000_1_1_1.pst.106.xls,7142,13984,12040,4815,4903,436,297,Sheet1:C1,3948,Price Sheet:B3,26,6,98,151,10097,0,0,0,0,100,1792,12,24,0,0,0,0,0,0,0,0,0,0,0,0,28,28
tori_kuykendall_000_1_1_1.pst.107.xls,226,339,360,93,83,63,43,Sheet 1:B13,205,Sheet 1:B11,8,0,0,15,297,0,0,0,0,1,31,0,0,3,6,2,4,0,0,0,0,0,0,0,0,22,22
tori_kuykendall_000_1_1_1.pst.11.xls,66,231,198,7,6,7,6,West:C12,2,West:H10,1,0,0,6,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tori_kuykendall_000_1_1_1.pst.12.xls,31538,43493,50425,43473,49955,14302,8847,GDA:K23,137,GDA:AG17,4,0,0,4754,32776,0,0,0,0,3739,16121,52,590,3,6,254,508,21,42,0,0,0,0,0,0,24,24
tori_kuykendall_000_1_1_1.pst.122.xls,7519,14717,12417,4820,4916,440,299,Sheet1:C1,3948,Price Sheet:B3,26,6,98,153,10474,0,0,0,0,100,1792,12,24,0,0,0,0,0,0,0,0,0,0,0,0,28,28
tori_kuykendall_000_1_1_1.pst.14.xls,227,342,362,93,83,63,43,Sheet 1:B13,205,Sheet 1:B11,8,0,0,15,299,0,0,0,0,1,31,0,0,3,6,2,4,0,0,0,0,0,0,0,0,22,22
tori_kuykendall_000_1_1_1.pst.15.xls,7519,14738,12417,4841,4916,440,299,Sheet1:C1,3948,Price Sheet:B3,26,6,98,153,10474,0,0,0,0,100,1792,12,24,0,0,0,0,0,0,0,0,0,0,0,0,28,28
tori_kuykendall_000_1_1_1.pst.19.xls,226,339,360,93,83,63,43,Sheet 1:B13,205,Sheet 1:B11,8,0,0,15,297,0,0,0,0,1,31,0,0,3,6,2,4,0,0,0,0,0,0,0,0,22,22
tori_kuykendall_000_1_1_1.pst.20.xls,226,339,360,93,83,63,43,Sheet 1:B13,205,Sheet 1:B11,8,0,0,15,297,0,0,0,0,1,31,0,0,3,6,2,4,0,0,0,0,0,0,0,0,22,22
tori_kuykendall_000_1_1_1.pst.22.xls,149,212,222,24,26,28,24,4-3-01:C20,15,4-3-01:C20,9,0,0,20,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
tori_kuykendall_000_1_1_1.pst.26.xls,225,339,359,92,82,64,43,Sheet 1:B13,199,Sheet 1:B11,8,0,0,15,297,0,0,0,0,1,30,0,0,3,6,2,4,0,0,0,0,0,0,0,0,22,22
tori_kuykendall_000_1_1_1.pst.48.xls,7519,14738,12417,4841,4916,440,299,Sheet1:C1,3948,Price Sheet:B3,26,6,98,153,10474,0,0,0,0,100,1792,12,24,0,0,0,0,0,0,0,0,0,0,0,0,28,28
tori_kuykendall_000_1_1_1.pst.90.xls,61,122,61,93,51,52,26,Sheet2:H22,3,Sheet2:G5,2,0,0,10,20,0,0,0,0,0,0,2,10,0,0,13,30,0,0,0,0,0,0,0,0,1,1
tori_kuykendall_000_1_1_1.pst.91.xls,638,812,853,665,569,229,131,Basis:B8,77,Basis:H25,11,28,91,55,655,0,0,0,0,2,4,24,63,1,2,12,24,0,0,3,7,0,0,1,2,5,5
tori_kuykendall_000_1_1_1.pst.92.xls,639,812,854,665,570,228,130,Basis:B8,77,Basis:H25,11,28,91,55,655,0,0,0,0,2,4,23,64,1,2,12,24,0,0,3,7,0,0,1,2,5,5
