Spreadsheet name,Total edges,Total formulae,Total nodes,TACO edges,TACO formulae,TACO nodes,Type0 edges,Type0 uncompressed edges,Type1 edges,Type1 uncompressed edges,Type2 edges,Type2 uncompressed edges,Type3 edges,Type3 uncompressed edges,Type4 edges,Type4 uncompressed edges,Type5 edges,Type5 uncompressed edges,Notype edges,Notype nodes,Duplicated Edges
errol_mclaughlin_jr_000_1_1.pst.300.xls,31,31,62,5,5,10,0,0,2,28,0,0,0,0,0,0,0,0,3,3,31
errol_mclaughlin_jr_000_1_1.pst.303.xls,165,165,330,15,15,30,0,0,15,165,0,0,0,0,0,0,0,0,0,0,165
errol_mclaughlin_jr_000_1_1.pst.305.xls,40,20,60,12,11,22,0,0,12,40,0,0,0,0,0,0,0,0,0,0,40
errol_mclaughlin_jr_000_1_1.pst.309.xls,40,20,60,12,11,22,0,0,12,40,0,0,0,0,0,0,0,0,0,0,40
errol_mclaughlin_jr_000_1_1.pst.310.xls,35,26,61,5,4,9,0,0,3,25,0,0,0,0,1,9,0,0,1,1,35
errol_mclaughlin_jr_000_1_1.pst.311.xls,40,20,60,12,11,22,0,0,12,40,0,0,0,0,0,0,0,0,0,0,40
errol_mclaughlin_jr_000_1_1.pst.312.xls,49,48,97,27,26,53,0,0,1,23,0,0,0,0,0,0,0,0,26,26,49
errol_mclaughlin_jr_000_1_1.pst.314.xls,37,37,74,7,7,14,0,0,2,32,0,0,0,0,0,0,0,0,5,5,37
errol_mclaughlin_jr_000_1_1.pst.319.xls,187,187,374,17,17,34,0,0,17,187,0,0,0,0,0,0,0,0,0,0,187
errol_mclaughlin_jr_000_1_1.pst.322.xls,198,198,396,18,18,36,0,0,18,198,0,0,0,0,0,0,0,0,0,0,198
errol_mclaughlin_jr_000_1_1.pst.323.xls,31,31,62,5,5,10,0,0,2,28,0,0,0,0,0,0,0,0,3,3,31
errol_mclaughlin_jr_000_1_1.pst.33.xls,38,38,76,9,9,14,1,2,8,36,0,0,0,0,0,0,0,0,0,0,38
errol_mclaughlin_jr_000_1_1.pst.332.xls,7245,3676,12887,1081,573,1318,36,261,850,6575,0,0,0,0,1,2,85,298,109,109,9211
errol_mclaughlin_jr_000_1_1.pst.337.xls,85,34,204,5,2,5,0,0,5,85,0,0,0,0,0,0,0,0,0,0,170
errol_mclaughlin_jr_000_1_1.pst.34.xls,15,15,30,15,15,30,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
errol_mclaughlin_jr_000_1_1.pst.340.xls,35,35,70,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
errol_mclaughlin_jr_000_1_1.pst.341.xls,12,12,24,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
errol_mclaughlin_jr_000_1_1.pst.342.xls,75,75,150,75,75,78,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75
errol_mclaughlin_jr_000_1_1.pst.5.xls,8131,5344,14100,1389,996,2102,14,405,613,5696,0,0,0,0,26,790,146,650,590,590,8756
errol_mclaughlin_jr_000_1_1.pst.52.xls,20,20,40,2,2,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,20
errol_mclaughlin_jr_000_1_1.pst.59.xls,36,36,72,3,3,6,3,36,0,0,0,0,0,0,0,0,0,0,0,0,36
errol_mclaughlin_jr_000_1_1.pst.61.xls,283,283,566,45,45,80,0,0,32,256,0,0,0,0,1,2,9,22,3,3,283
errol_mclaughlin_jr_000_1_1.pst.62.xls,395,388,783,191,185,271,13,53,142,301,0,0,0,0,0,0,5,10,31,31,395
errol_mclaughlin_jr_000_1_1.pst.71.xls,1038,652,1669,319,151,381,0,0,31,420,0,0,0,0,0,0,264,594,24,24,1017
errol_mclaughlin_jr_000_1_1.pst.8.xls,8092,5342,14094,1395,1007,2125,14,405,605,5631,0,0,0,0,26,798,143,651,607,607,8752
errol_mclaughlin_jr_000_1_1.pst.90.xls,29,29,58,2,2,4,2,29,0,0,0,0,0,0,0,0,0,0,0,0,29
errol_mclaughlin_jr_001_1_1.pst.149.xls,38614,38614,77228,23,23,31,0,0,1,20,0,0,0,0,20,38592,0,0,2,2,38614
errol_mclaughlin_jr_001_1_1.pst.374.xls,125,50,300,5,2,5,0,0,5,125,0,0,0,0,0,0,0,0,0,0,250
errol_mclaughlin_jr_001_1_1.pst.394.xls,60,60,120,2,2,4,0,0,2,60,0,0,0,0,0,0,0,0,0,0,60
errol_mclaughlin_jr_001_1_1.pst.396.xls,20,12,33,14,13,21,0,0,2,4,0,0,0,0,4,8,0,0,8,8,21
fletcher_sturm_000_1_1.pst.1.xls,40,20,60,2,1,3,0,0,2,40,0,0,0,0,0,0,0,0,0,0,40
fletcher_sturm_000_1_1.pst.117.xls,22,16,44,9,7,16,1,2,5,14,0,0,0,0,0,0,1,4,2,2,28
fletcher_sturm_000_1_1.pst.118.xls,55,43,110,22,18,40,4,17,10,27,0,0,0,0,0,0,1,4,7,7,67
fletcher_sturm_000_1_1.pst.13.xls,20,14,34,16,12,28,0,0,4,8,0,0,0,0,0,0,0,0,12,12,20
fletcher_sturm_000_1_1.pst.15.xls,69,32,118,41,18,40,0,0,2,16,0,0,0,0,2,16,0,0,37,37,86
fletcher_sturm_000_1_1.pst.37.xls,162,123,285,36,33,67,0,0,28,153,0,0,0,0,0,0,1,2,7,7,162
fletcher_sturm_000_1_1.pst.39.xls,181,91,272,21,11,28,0,0,10,144,0,0,0,0,2,28,0,0,9,9,181
fletcher_sturm_000_1_1.pst.43.xls,136,136,272,46,46,89,26,97,3,6,0,0,0,0,9,20,4,9,4,4,136
fletcher_sturm_000_1_1.pst.44.xls,36695,4947,42291,2282,1318,3460,788,2790,638,15981,0,0,0,0,520,15596,135,2127,201,201,37344
fletcher_sturm_000_1_1.pst.77.xls,449,449,898,169,169,317,55,209,51,130,0,0,0,0,30,71,6,12,27,27,449
fletcher_sturm_000_1_1.pst.99.xls,3032,2924,5956,30,29,43,1,10,28,3021,0,0,0,0,0,0,0,0,1,1,3032
frank_ermis_000_1_1.pst.1.xls,665,422,1093,7,4,11,0,0,5,659,0,0,0,0,2,6,0,0,0,0,671
frank_ermis_000_1_1.pst.102.xls,796,411,1207,65,39,104,0,0,26,744,0,0,0,0,0,0,13,26,26,26,796
frank_ermis_000_1_1.pst.106.xls,812,418,1230,60,36,96,0,0,24,764,0,0,0,0,0,0,12,24,24,24,812
frank_ermis_000_1_1.pst.107.xls,812,418,1230,60,36,96,0,0,24,764,0,0,0,0,0,0,12,24,24,24,812
frank_ermis_000_1_1.pst.109.xls,4053,2637,6716,590,387,722,0,0,317,2413,0,0,0,0,232,1599,0,0,41,41,4079
frank_ermis_000_1_1.pst.120.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.124.xls,343,176,519,29,19,48,0,0,18,332,0,0,0,0,0,0,0,0,11,11,343
frank_ermis_000_1_1.pst.13.xls,95,76,171,9,7,12,0,0,5,90,0,0,0,0,0,0,1,2,3,3,95
frank_ermis_000_1_1.pst.136.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.142.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.148.xls,4214,2636,6864,609,390,736,0,0,328,2482,0,0,0,0,245,1696,0,0,36,36,4228
frank_ermis_000_1_1.pst.15.xls,4679,1540,6222,190,83,191,18,180,75,2226,0,0,0,0,68,2244,0,0,29,29,4682
frank_ermis_000_1_1.pst.156.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.160.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.166.xls,4209,2636,6864,606,390,736,0,0,328,2482,0,0,0,0,244,1693,0,0,34,34,4228
frank_ermis_000_1_1.pst.174.xls,4215,2636,6864,607,391,737,0,0,328,2482,0,0,0,0,245,1699,0,0,34,34,4228
frank_ermis_000_1_1.pst.18.xls,665,422,1093,7,4,11,0,0,5,659,0,0,0,0,2,6,0,0,0,0,671
frank_ermis_000_1_1.pst.180.xls,39422,23207,69622,187,154,264,1,152,88,38838,0,0,0,0,9,244,28,127,61,61,46415
frank_ermis_000_1_1.pst.184.xls,4211,2636,6864,608,389,735,0,0,328,2482,0,0,0,0,243,1692,0,0,37,37,4228
frank_ermis_000_1_1.pst.19.xls,250,124,374,32,16,30,2,22,16,192,0,0,0,0,2,24,0,0,12,12,250
frank_ermis_000_1_1.pst.191.xls,4219,2636,6864,605,388,734,0,0,328,2482,0,0,0,0,247,1707,0,0,30,30,4228
frank_ermis_000_1_1.pst.196.xls,4212,2636,6864,606,389,735,0,0,328,2482,0,0,0,0,247,1699,0,0,31,31,4228
frank_ermis_000_1_1.pst.200.xls,204,107,311,32,21,53,0,0,20,192,0,0,0,0,0,0,0,0,12,12,204
frank_ermis_000_1_1.pst.202.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.213.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
frank_ermis_000_1_1.pst.215.xls,184,100,284,40,24,64,0,0,16,152,0,0,0,0,0,0,8,16,16,16,184
frank_ermis_000_1_1.pst.39.xls,196,106,302,40,24,64,0,0,16,164,0,0,0,0,0,0,8,16,16,16,196
frank_ermis_000_1_1.pst.51.xls,38,18,56,19,9,20,0,0,18,37,0,0,0,0,0,0,0,0,1,1,38
frank_ermis_000_1_1.pst.52.xls,188,188,376,1,1,2,0,0,1,188,0,0,0,0,0,0,0,0,0,0,188
frank_ermis_000_1_1.pst.53.xls,1484,380,1864,28,16,44,0,0,16,1472,0,0,0,0,0,0,0,0,12,12,1484
frank_ermis_000_1_1.pst.60.xls,4053,2637,6716,587,387,722,0,0,317,2413,0,0,0,0,233,1603,0,0,37,37,4079
frank_ermis_000_1_1.pst.64.xls,4060,2637,6716,586,388,723,0,0,317,2413,0,0,0,0,233,1611,0,0,36,36,4079
frank_ermis_000_1_1.pst.68.xls,4054,2637,6716,589,389,724,0,0,317,2413,0,0,0,0,233,1602,0,0,39,39,4079
frank_ermis_000_1_1.pst.72.xls,4060,2637,6716,589,385,720,0,0,317,2413,0,0,0,0,232,1607,0,0,40,40,4079
frank_ermis_000_1_1.pst.77.xls,4055,2637,6716,588,390,725,0,0,317,2413,0,0,0,0,233,1604,0,0,38,38,4079
frank_ermis_000_1_1.pst.82.xls,378,201,579,60,36,96,0,0,24,330,0,0,0,0,0,0,12,24,24,24,378
frank_ermis_000_1_1.pst.91.xls,4057,2637,6716,586,386,721,0,0,317,2413,0,0,0,0,233,1608,0,0,36,36,4079
frank_ermis_000_1_1.pst.98.xls,70,70,140,30,30,33,0,0,29,69,0,0,0,0,0,0,0,0,1,1,70
geir_solberg_000_1_1.pst.0.xls,734,553,1287,42,35,69,0,0,34,713,0,0,0,0,6,18,1,2,1,1,734
geir_solberg_000_1_1.pst.1.xls,702,529,1231,40,34,67,0,0,30,678,0,0,0,0,6,18,2,4,2,2,702
geir_solberg_000_1_1.pst.10.xls,775,584,1359,47,40,77,0,0,33,748,0,0,0,0,7,20,0,0,7,7,775
geir_solberg_000_1_1.pst.12.xls,98,98,196,10,10,16,0,0,6,92,0,0,0,0,0,0,2,4,2,2,98
geir_solberg_000_1_1.pst.13.xls,2057,2057,4114,155,155,248,0,0,93,1964,0,0,0,0,0,0,31,62,31,31,2057
geir_solberg_000_1_1.pst.16.xls,791,595,1386,45,39,76,0,0,33,767,0,0,0,0,6,18,0,0,6,6,791
geir_solberg_000_1_1.pst.17.xls,698,526,1224,41,34,66,0,0,33,678,0,0,0,0,6,18,0,0,2,2,698
geir_solberg_000_1_1.pst.20.xls,100,50,150,4,2,5,0,0,4,100,0,0,0,0,0,0,0,0,0,0,100
geir_solberg_000_1_1.pst.23.xls,697,524,1221,49,41,80,0,0,40,676,0,0,0,0,6,18,0,0,3,3,697
geir_solberg_000_1_1.pst.26.xls,1677,1248,2925,167,129,242,0,0,104,1614,0,0,0,0,0,0,0,0,63,63,1677
geir_solberg_000_1_1.pst.27.xls,637,481,1118,50,41,79,0,0,38,613,0,0,0,0,6,18,0,0,6,6,637
geir_solberg_000_1_1.pst.28.xls,671,505,1176,46,39,76,0,0,33,646,0,0,0,0,6,18,0,0,7,7,671
geir_solberg_000_1_1.pst.29.xls,677,511,1188,47,38,73,0,0,40,658,0,0,0,0,6,18,0,0,1,1,677
geir_solberg_000_1_1.pst.33.xls,649,490,1139,54,44,86,0,0,42,624,0,0,0,0,6,18,1,2,5,5,649
geir_solberg_000_1_1.pst.34.xls,724,546,1270,52,43,84,0,0,41,701,0,0,0,0,6,18,0,0,5,5,724
geir_solberg_000_1_1.pst.35.xls,697,526,1223,55,45,88,0,0,41,670,0,0,0,0,6,18,1,2,7,7,697
geir_solberg_000_1_1.pst.36.xls,669,505,1174,54,44,87,0,0,38,637,0,0,0,0,6,18,4,8,6,6,669
geir_solberg_000_1_1.pst.37.xls,160,68,228,124,60,178,0,0,18,54,0,0,0,0,0,0,0,0,106,106,160
geir_solberg_000_1_1.pst.38.xls,692,522,1214,50,41,80,0,0,40,670,0,0,0,0,6,18,0,0,4,4,692
geir_solberg_000_1_1.pst.39.xls,692,522,1214,50,41,80,0,0,40,670,0,0,0,0,6,18,0,0,4,4,692
geir_solberg_000_1_1.pst.40.xls,696,525,1221,50,41,80,0,0,40,674,0,0,0,0,6,18,0,0,4,4,696
geir_solberg_000_1_1.pst.41.xls,616,466,1082,60,50,94,0,0,44,585,0,0,0,0,9,24,0,0,7,7,616
geir_solberg_000_1_1.pst.42.xls,3821,3788,7609,405,372,689,0,0,259,3674,0,0,0,0,0,0,1,2,145,145,3821
geir_solberg_000_1_1.pst.43.xls,653,493,1146,50,41,78,0,0,36,622,0,0,0,0,7,20,4,8,3,3,653
geir_solberg_000_1_1.pst.44.xls,615,464,1079,56,45,86,0,0,44,587,0,0,0,0,6,18,4,8,2,2,615
geir_solberg_000_1_1.pst.45.xls,625,472,1097,56,45,86,0,0,44,597,0,0,0,0,7,20,3,6,2,2,625
geir_solberg_000_1_1.pst.46.xls,666,503,1169,51,42,81,0,0,40,642,0,0,0,0,7,20,0,0,4,4,666
geir_solberg_000_1_1.pst.47.xls,563,397,960,69,53,104,0,0,55,535,0,0,0,0,6,18,2,4,6,6,563
geir_solberg_000_1_1.pst.48.xls,566,399,965,52,40,80,0,0,40,541,0,0,0,0,6,18,1,2,5,5,566
geir_solberg_000_1_1.pst.49.xls,578,408,986,55,42,84,0,0,46,555,0,0,0,0,6,18,1,3,2,2,578
geir_solberg_000_1_1.pst.5.xls,325,325,650,25,25,40,0,0,15,310,0,0,0,0,0,0,5,10,5,5,325
geir_solberg_000_1_1.pst.50.xls,594,420,1014,64,49,97,0,0,53,568,0,0,0,0,6,18,2,5,3,3,594
geir_solberg_000_1_1.pst.51.xls,80,34,114,62,30,89,0,0,9,27,0,0,0,0,0,0,0,0,53,53,80
geir_solberg_000_1_1.pst.52.xls,575,416,991,59,45,89,0,0,50,553,0,0,0,0,6,18,1,2,2,2,575
geir_solberg_000_1_1.pst.53.xls,591,428,1019,59,45,89,0,0,50,569,0,0,0,0,6,18,1,2,2,2,591
geir_solberg_000_1_1.pst.54.xls,579,419,998,60,46,91,0,0,51,557,0,0,0,0,6,18,1,2,2,2,579
geir_solberg_000_1_1.pst.55.xls,575,416,991,60,46,91,0,0,51,553,0,0,0,0,6,18,1,2,2,2,575
geir_solberg_000_1_1.pst.56.xls,587,425,1012,60,46,91,0,0,51,565,0,0,0,0,6,18,1,2,2,2,587
geir_solberg_000_1_1.pst.6.xls,28,14,42,4,2,5,0,0,4,28,0,0,0,0,0,0,0,0,0,0,28
geir_solberg_000_1_1.pst.7.xls,1095,1095,2190,85,85,136,0,0,51,1044,0,0,0,0,0,0,17,34,17,17,1095
geir_solberg_000_1_1.pst.8.xls,722,544,1266,42,35,69,0,0,30,698,0,0,0,0,6,18,0,0,6,6,722
gerald_nemec_000_1_1.pst.0.xls,70,32,103,16,9,20,0,0,12,55,0,0,0,0,4,15,0,0,0,0,71
gerald_nemec_000_1_1.pst.10.xls,137,95,236,59,46,85,1,2,31,103,0,0,0,0,2,4,3,6,22,22,141
gerald_nemec_000_1_1.pst.100.xls,16,16,32,4,4,8,0,0,3,15,0,0,0,0,0,0,0,0,1,1,16
gerald_nemec_000_1_1.pst.104.xls,16,16,32,4,4,8,0,0,3,15,0,0,0,0,0,0,0,0,1,1,16
gerald_nemec_000_1_1.pst.107.xls,116,64,179,26,24,40,0,0,8,53,0,0,0,0,2,38,5,14,11,11,115
gerald_nemec_000_1_1.pst.11.xls,15068,10255,25931,2927,2650,3571,395,1353,2008,9383,0,0,0,0,199,3379,10,638,315,315,15676
gerald_nemec_000_1_1.pst.110.xls,20,17,38,14,12,25,0,0,1,4,0,0,0,0,0,0,2,5,11,11,21
gerald_nemec_000_1_1.pst.111.xls,1195,726,1923,417,261,587,0,0,182,847,0,0,0,0,8,16,79,184,148,148,1197
gerald_nemec_000_1_1.pst.115.xls,12,6,18,2,1,3,0,0,2,12,0,0,0,0,0,0,0,0,0,0,12
gerald_nemec_000_1_1.pst.126.xls,695,200,1602,31,22,33,2,98,9,111,0,0,0,0,10,476,0,0,10,10,1402
gerald_nemec_000_1_1.pst.137.xls,870,870,1740,50,50,89,0,0,40,858,0,0,0,0,0,0,2,4,8,8,870
gerald_nemec_000_1_1.pst.140.xls,124,66,189,27,25,42,0,0,7,56,0,0,0,0,2,38,5,17,13,13,123
gerald_nemec_000_1_1.pst.150.xls,11,2,13,10,2,12,1,2,0,0,0,0,0,0,0,0,0,0,9,9,11
gerald_nemec_000_1_1.pst.151.xls,17,17,34,3,3,6,0,0,2,16,0,0,0,0,0,0,0,0,1,1,17
gerald_nemec_000_1_1.pst.153.xls,392,210,609,163,94,229,0,0,97,277,0,0,0,0,5,10,37,81,24,24,399
gerald_nemec_000_1_1.pst.156.xls,17,17,34,3,3,6,0,0,2,16,0,0,0,0,0,0,0,0,1,1,17
gerald_nemec_000_1_1.pst.157.xls,392,208,606,164,94,229,0,0,96,273,0,0,0,0,6,12,38,83,24,24,398
gerald_nemec_000_1_1.pst.158.xls,17,17,34,3,3,6,0,0,2,16,0,0,0,0,0,0,0,0,1,1,17
gerald_nemec_000_1_1.pst.160.xls,18,18,36,3,3,6,0,0,2,17,0,0,0,0,0,0,0,0,1,1,18
gerald_nemec_000_1_1.pst.161.xls,18,18,36,3,3,6,0,0,2,17,0,0,0,0,0,0,0,0,1,1,18
gerald_nemec_000_1_1.pst.162.xls,13,6,19,13,6,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.174.xls,39,39,78,28,28,56,0,0,8,19,0,0,0,0,0,0,0,0,20,20,39
gerald_nemec_000_1_1.pst.185.xls,18,6,24,18,6,21,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
gerald_nemec_000_1_1.pst.195.xls,1199,1199,2398,63,63,112,0,0,50,1186,0,0,0,0,0,0,0,0,13,13,1199
gerald_nemec_000_1_1.pst.196.xls,140,72,212,112,80,128,0,0,12,24,0,0,0,0,0,0,12,28,88,88,140
gerald_nemec_000_1_1.pst.197.xls,167,120,288,82,61,118,1,2,50,116,0,0,0,0,10,24,4,8,17,17,168
gerald_nemec_000_1_1.pst.200.xls,1290,1077,2423,35,21,41,2,356,3,863,0,0,0,0,29,70,0,0,1,1,1346
gerald_nemec_000_1_1.pst.202.xls,1290,1077,2423,35,21,41,2,356,3,863,0,0,0,0,29,70,0,0,1,1,1346
gerald_nemec_000_1_1.pst.203.xls,13,7,20,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.210.xls,13,7,20,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.212.xls,13,7,20,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.218.xls,13,7,20,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.225.xls,49,41,90,15,14,19,1,7,10,38,0,0,0,0,0,0,0,0,4,4,49
gerald_nemec_000_1_1.pst.226.xls,13,7,20,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
gerald_nemec_000_1_1.pst.230.xls,97,94,191,34,33,67,0,0,25,84,0,0,0,0,0,0,2,6,7,7,97
gerald_nemec_000_1_1.pst.231.xls,14,8,22,14,8,15,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
gerald_nemec_000_1_1.pst.232.xls,68,36,104,34,18,35,0,0,34,68,0,0,0,0,0,0,0,0,0,0,68
gerald_nemec_000_1_1.pst.235.xls,24,24,48,9,9,18,5,20,0,0,0,0,0,0,0,0,0,0,4,4,24
gerald_nemec_000_1_1.pst.237.xls,3142,2402,5730,67,52,96,12,553,49,2400,0,0,0,0,3,186,0,0,3,3,3328
gerald_nemec_000_1_1.pst.253.xls,12,6,18,2,1,3,0,0,2,12,0,0,0,0,0,0,0,0,0,0,12
gerald_nemec_000_1_1.pst.260.xls,110,69,181,66,58,99,0,0,7,14,0,0,0,0,1,2,12,48,46,46,112
gerald_nemec_000_1_1.pst.266.xls,89,83,172,16,10,22,0,0,3,76,0,0,0,0,0,0,0,0,13,13,89
gerald_nemec_000_1_1.pst.271.xls,309,184,537,45,27,57,0,0,37,301,0,0,0,0,0,0,0,0,8,8,353
gerald_nemec_000_1_1.pst.280.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
gerald_nemec_000_1_1.pst.281.xls,71,32,103,17,10,22,0,0,11,53,0,0,0,0,5,17,0,0,1,1,71
gerald_nemec_000_1_1.pst.290.xls,275,157,490,65,33,70,0,0,33,159,0,0,0,0,32,116,0,0,0,0,333
gerald_nemec_000_1_1.pst.3.xls,37,37,74,1,1,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,37
gerald_nemec_000_1_1.pst.31.xls,128,128,256,24,24,48,0,0,16,116,0,0,0,0,0,0,3,7,5,5,128
gerald_nemec_000_1_1.pst.37.xls,32,32,64,1,1,2,0,0,1,32,0,0,0,0,0,0,0,0,0,0,32
gerald_nemec_000_1_1.pst.38.xls,14,14,28,2,2,4,0,0,2,14,0,0,0,0,0,0,0,0,0,0,14
gerald_nemec_000_1_1.pst.39.xls,37,37,74,1,1,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,37
gerald_nemec_000_1_1.pst.40.xls,37,37,74,1,1,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,37
gerald_nemec_000_1_1.pst.91.xls,179,120,299,70,48,102,0,0,39,117,0,0,0,0,14,34,11,22,6,6,179
gerald_nemec_000_1_1.pst.92.xls,200,116,317,61,43,96,1,2,29,154,0,0,0,0,5,12,6,12,20,20,201
gerald_nemec_000_1_1.pst.94.xls,262,121,393,100,69,131,2,9,10,128,0,0,0,0,19,50,5,11,64,64,272
gerald_nemec_000_1_1.pst.95.xls,14,10,24,9,8,16,0,0,1,3,0,0,0,0,1,2,2,4,5,5,14
gerald_nemec_002_1_1.pst.69.xls,37,37,74,1,1,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,37
gerald_nemec_002_1_1.pst.77.xls,17,17,34,11,11,22,0,0,0,0,6,12,0,0,0,0,0,0,5,5,17
gstorey_000_1_1.pst.106.xls,274,274,548,11,11,22,0,0,11,274,0,0,0,0,0,0,0,0,0,0,274
gstorey_000_1_1.pst.107.xls,4062,428,4529,194,80,207,0,0,144,3953,0,0,0,0,17,76,0,0,33,33,4101
gstorey_000_1_1.pst.109.xls,1380,516,2040,44,20,45,0,0,36,1092,0,0,0,0,8,288,0,0,0,0,1524
gstorey_000_1_1.pst.11.xls,322,196,518,10,9,18,2,104,5,195,0,0,0,0,1,20,1,2,1,1,322
gstorey_000_1_1.pst.110.xls,197,83,280,38,20,54,0,0,29,187,0,0,0,0,1,2,0,0,8,8,197
gstorey_000_1_1.pst.111.xls,15576,7440,23016,137,81,181,12,3056,38,10638,0,0,0,0,5,1800,0,0,82,82,15576
gstorey_000_1_1.pst.116.xls,2608,1774,4382,86,73,135,7,754,41,1543,0,0,0,0,8,279,2,4,28,28,2608
gstorey_000_1_1.pst.117.xls,990,664,1978,16,13,28,0,0,7,981,0,0,0,0,0,0,0,0,9,9,1314
gstorey_000_1_1.pst.12.xls,1166,558,1740,114,76,176,17,125,63,926,0,0,0,0,6,81,5,11,23,23,1182
gstorey_000_1_1.pst.13.xls,5144,2930,9248,126,103,190,1,3,49,4412,0,0,0,0,26,654,23,48,27,27,6318
gstorey_000_1_1.pst.15.xls,6421,2933,13114,153,87,170,5,149,132,6254,0,0,0,0,0,0,2,4,14,14,10181
gstorey_000_1_1.pst.18.xls,20,12,32,12,8,17,0,0,8,16,0,0,0,0,0,0,0,0,4,4,20
gstorey_000_1_1.pst.26.xls,39,39,78,5,5,10,0,0,4,38,0,0,0,0,0,0,0,0,1,1,39
gstorey_000_1_1.pst.27.xls,47,47,94,4,4,8,0,0,4,47,0,0,0,0,0,0,0,0,0,0,47
gstorey_000_1_1.pst.3.xls,8084,5138,13725,258,243,492,23,165,124,7733,0,0,0,0,1,2,56,130,54,54,8587
gstorey_000_1_1.pst.31.xls,17,17,34,2,2,4,0,0,2,17,0,0,0,0,0,0,0,0,0,0,17
gstorey_000_1_1.pst.38.xls,1323,606,2163,63,30,63,0,0,18,702,0,0,0,0,21,597,0,0,24,24,1557
gstorey_000_1_1.pst.40.xls,1323,606,2163,63,30,63,0,0,15,585,0,0,0,0,24,714,0,0,24,24,1557
gstorey_000_1_1.pst.41.xls,1363,626,2223,65,31,66,0,0,16,605,0,0,0,0,25,734,0,0,24,24,1597
gstorey_000_1_1.pst.89.xls,173,91,264,11,7,18,0,0,7,169,0,0,0,0,0,0,0,0,4,4,173
gstorey_000_1_1.pst.90.xls,1176,1176,2352,17,17,34,1,9,5,1156,0,0,0,0,0,0,0,0,11,11,1176
gstorey_000_1_1.pst.92.xls,12,12,24,4,4,8,0,0,3,10,0,0,0,0,0,0,1,2,0,0,12
gstorey_000_1_1.pst.96.xls,12,12,24,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
harry_arora_000_1_1.pst.1.xls,1018,620,1673,328,269,494,18,56,108,400,0,0,0,0,6,18,85,433,111,111,1053
harry_arora_000_1_1.pst.10.xls,247,247,494,1,1,2,0,0,1,247,0,0,0,0,0,0,0,0,0,0,247
harry_arora_000_1_1.pst.100.xls,3653,3237,7333,227,223,443,0,0,100,3458,0,0,0,0,4,8,43,107,80,80,4096
harry_arora_000_1_1.pst.102.xls,485,381,949,75,75,134,0,0,51,449,0,0,0,0,3,6,7,16,14,14,568
harry_arora_000_1_1.pst.105.xls,3609,3248,7292,176,176,349,1,105,91,3353,0,0,0,0,1,2,42,108,41,41,4044
harry_arora_000_1_1.pst.106.xls,3631,3242,7278,199,199,391,1,105,98,3355,1,2,0,0,1,2,49,118,49,49,4036
harry_arora_000_1_1.pst.109.xls,2924,2554,5910,202,202,402,1,105,99,2655,0,0,0,0,4,8,46,104,52,52,3356
harry_arora_000_1_1.pst.11.xls,800,410,1210,221,121,322,0,0,60,460,0,0,0,0,10,20,100,269,51,51,800
harry_arora_000_1_1.pst.110.xls,2898,2539,5878,209,209,415,1,105,99,2632,0,0,0,0,7,14,38,83,64,64,3339
harry_arora_000_1_1.pst.111.xls,2922,2556,5914,207,207,413,1,105,104,2668,0,0,0,0,1,2,43,89,58,58,3358
