Spreadsheet name,Total edges,Total formulae,Total nodes,TACO edges,TACO formulae,TACO nodes,Type0 edges,Type0 uncompressed edges,Type1 edges,Type1 uncompressed edges,Type2 edges,Type2 uncompressed edges,Type3 edges,Type3 uncompressed edges,Type4 edges,Type4 uncompressed edges,Type5 edges,Type5 uncompressed edges,Notype edges,Notype nodes,Deduplicated Edges
darrell_schoolcraft_000_1_1_1.pst.670.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.671.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.672.xls,2021,821,2842,225,136,316,5,32,105,1869,0,0,0,0,0,0,3,8,112,112,2021
darrell_schoolcraft_000_1_1_1.pst.673.xls,2021,821,2842,225,137,317,5,32,105,1869,0,0,0,0,0,0,3,7,112,112,2020
darrell_schoolcraft_000_1_1_1.pst.674.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.675.xls,2021,821,2842,225,136,316,5,32,105,1869,0,0,0,0,0,0,3,8,112,112,2021
darrell_schoolcraft_000_1_1_1.pst.676.xls,2061,841,2902,233,140,326,5,32,109,1905,0,0,0,0,0,0,3,8,116,116,2061
darrell_schoolcraft_000_1_1_1.pst.677.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.678.xls,2061,841,2902,233,141,327,5,32,109,1905,0,0,0,0,0,0,3,7,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.679.xls,2061,841,2902,233,142,328,5,32,109,1905,0,0,0,0,1,2,2,5,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.680.xls,2061,841,2902,233,141,327,5,32,109,1905,0,0,0,0,0,0,3,7,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.681.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.682.xls,2061,841,2902,233,140,326,5,32,109,1905,0,0,0,0,0,0,3,8,116,116,2061
darrell_schoolcraft_000_1_1_1.pst.683.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.684.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.685.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.686.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.687.xls,2061,841,2902,233,141,327,5,32,109,1905,0,0,0,0,0,0,3,7,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.688.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.689.xls,2061,841,2902,233,142,328,5,32,109,1905,0,0,0,0,1,2,2,5,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.690.xls,2061,841,2902,233,141,327,5,32,109,1905,0,0,0,0,0,0,2,5,117,117,2059
darrell_schoolcraft_000_1_1_1.pst.691.xls,50,26,76,5,5,10,0,0,3,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.694.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.695.xls,2061,841,2902,233,141,327,5,32,109,1905,0,0,0,0,0,0,3,7,116,116,2060
darrell_schoolcraft_000_1_1_1.pst.696.xls,2061,841,2902,233,140,326,5,32,109,1905,0,0,0,0,0,0,3,8,116,116,2061
darrell_schoolcraft_000_1_1_1.pst.697.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.698.xls,2187,914,3101,256,158,364,5,32,126,2019,0,0,0,0,1,2,2,5,122,122,2180
darrell_schoolcraft_000_1_1_1.pst.700.xls,21601,7510,29111,1054,880,1615,23,682,531,11082,0,0,0,0,60,120,68,153,372,372,12409
darrell_schoolcraft_000_1_1_1.pst.701.xls,168,67,235,36,18,50,0,0,10,115,0,0,0,0,1,2,15,41,10,10,168
darrell_schoolcraft_000_1_1_1.pst.702.xls,55,29,84,31,17,35,0,0,8,32,0,0,0,0,0,0,0,0,23,23,55
darrell_schoolcraft_000_1_1_1.pst.705.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.707.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.709.xls,6037,5156,11193,578,535,1050,142,911,212,4902,0,0,0,0,0,0,0,0,224,224,6037
darrell_schoolcraft_000_1_1_1.pst.710.xls,134,72,206,102,56,98,0,0,8,40,0,0,0,0,0,0,0,0,94,94,134
darrell_schoolcraft_000_1_1_1.pst.714.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.715.xls,538,141,679,16,15,31,0,0,12,263,0,0,0,0,0,0,2,4,2,2,269
darrell_schoolcraft_000_1_1_1.pst.716.xls,4697,3314,8011,312,255,500,13,377,206,4227,0,0,0,0,0,0,0,0,93,93,4697
darrell_schoolcraft_000_1_1_1.pst.717.xls,1503,714,2217,87,64,131,7,215,51,1259,0,0,0,0,0,0,0,0,29,29,1503
darrell_schoolcraft_000_1_1_1.pst.718.xls,1474,713,2187,76,52,104,7,215,49,1239,0,0,0,0,0,0,0,0,20,20,1474
darrell_schoolcraft_000_1_1_1.pst.719.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.720.xls,59,28,87,18,9,24,0,0,9,26,0,0,0,0,0,0,6,30,3,3,59
darrell_schoolcraft_000_1_1_1.pst.721.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.722.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.723.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.725.xls,4697,3314,8011,312,255,500,13,377,206,4227,0,0,0,0,0,0,0,0,93,93,4697
darrell_schoolcraft_000_1_1_1.pst.728.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.730.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.733.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.734.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.735.xls,169,68,237,36,18,50,0,0,10,115,0,0,0,0,1,3,15,41,10,10,169
darrell_schoolcraft_000_1_1_1.pst.737.xls,12,7,19,3,3,6,0,0,2,11,0,0,0,0,0,0,0,0,1,1,12
darrell_schoolcraft_000_1_1_1.pst.738.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.739.xls,1481,713,2194,76,52,104,7,215,49,1246,0,0,0,0,0,0,0,0,20,20,1481
darrell_schoolcraft_000_1_1_1.pst.740.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.741.xls,49,26,75,11,7,16,0,0,8,46,0,0,0,0,0,0,0,0,3,3,49
darrell_schoolcraft_000_1_1_1.pst.742.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.746.xls,59,28,87,18,9,24,0,0,9,26,0,0,0,0,0,0,6,30,3,3,59
darrell_schoolcraft_000_1_1_1.pst.752.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.753.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.756.xls,1132,296,1428,34,33,67,0,0,31,561,0,0,0,0,0,0,2,4,1,1,566
darrell_schoolcraft_000_1_1_1.pst.759.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.762.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.765.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.766.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.769.xls,4654,3166,7820,244,182,333,0,0,244,4654,0,0,0,0,0,0,0,0,0,0,4654
darrell_schoolcraft_000_1_1_1.pst.770.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.777.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.778.xls,6037,5156,11193,578,535,1050,142,911,212,4902,0,0,0,0,0,0,0,0,224,224,6037
darrell_schoolcraft_000_1_1_1.pst.779.xls,6036,5156,11192,577,535,1049,142,911,212,4902,0,0,0,0,0,0,0,0,223,223,6036
darrell_schoolcraft_000_1_1_1.pst.83.xls,11,6,17,3,2,3,0,0,1,5,0,0,0,0,1,5,0,0,1,1,11
darrell_schoolcraft_000_1_1_1.pst.85.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.86.xls,50,26,76,4,3,7,0,0,2,48,0,0,0,0,0,0,0,0,2,2,50
darrell_schoolcraft_000_1_1_1.pst.87.xls,2132,881,3013,253,157,362,5,32,118,1963,0,0,0,0,1,2,3,7,126,126,2130
darrell_schoolcraft_000_1_1_1.pst.89.xls,2132,881,3013,253,156,361,5,32,118,1963,0,0,0,0,0,0,4,9,126,126,2130
darron_c_giron_000_1_1_1.pst.0.xls,150,93,243,83,57,134,0,0,17,84,0,0,0,0,0,0,0,0,66,66,150
darron_c_giron_000_1_1_1.pst.1.xls,66,40,106,32,22,52,0,0,6,40,0,0,0,0,0,0,0,0,26,26,66
darron_c_giron_000_1_1_1.pst.104.xls,33,12,45,24,12,20,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
darron_c_giron_000_1_1_1.pst.112.xls,335,121,456,299,137,253,0,0,2,4,0,0,0,0,21,42,0,0,276,276,322
darron_c_giron_000_1_1_1.pst.114.xls,240,60,300,240,60,180,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240
darron_c_giron_000_1_1_1.pst.115.xls,624,321,945,290,163,371,0,0,69,389,0,0,0,0,1,12,0,0,220,220,621
darron_c_giron_000_1_1_1.pst.116.xls,625,321,946,291,164,372,0,0,69,389,0,0,0,0,1,12,0,0,221,221,622
darron_c_giron_000_1_1_1.pst.118.xls,7062,1572,8634,219,163,321,0,0,111,2882,0,0,0,0,0,0,12,29,96,96,3007
darron_c_giron_000_1_1_1.pst.119.xls,697,434,1131,157,157,314,0,0,37,549,0,0,0,0,0,0,20,48,100,100,697
darron_c_giron_000_1_1_1.pst.121.xls,30,15,45,2,1,3,0,0,0,0,0,0,0,0,0,0,2,30,0,0,30
darron_c_giron_000_1_1_1.pst.133.xls,1429,288,1717,6,5,11,0,0,5,1428,0,0,0,0,0,0,0,0,1,1,1429
darron_c_giron_000_1_1_1.pst.137.xls,76423,67073,143496,13,10,22,0,0,13,76187,0,0,0,0,0,0,0,0,0,0,76187
darron_c_giron_000_1_1_1.pst.138.xls,16,16,32,15,15,30,0,0,0,0,0,0,0,0,0,0,1,2,14,14,16
darron_c_giron_000_1_1_1.pst.152.xls,288,242,530,15,15,30,0,0,13,272,0,0,0,0,0,0,0,0,2,2,274
darron_c_giron_000_1_1_1.pst.153.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.155.xls,156,60,216,156,60,120,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156
darron_c_giron_000_1_1_1.pst.158.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.165.xls,19941,10702,30643,628,464,732,1,28,29,19102,0,0,0,0,76,275,0,0,522,522,19927
darron_c_giron_000_1_1_1.pst.17.xls,150,93,243,83,57,134,0,0,17,84,0,0,0,0,0,0,0,0,66,66,150
darron_c_giron_000_1_1_1.pst.177.xls,156,60,216,156,60,120,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156
darron_c_giron_000_1_1_1.pst.18.xls,66,40,106,32,22,52,0,0,6,40,0,0,0,0,0,0,0,0,26,26,66
darron_c_giron_000_1_1_1.pst.186.xls,33,12,45,24,12,20,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
darron_c_giron_000_1_1_1.pst.189.xls,1630,1284,2914,861,631,1009,1,28,31,463,0,0,0,0,112,400,1,3,716,716,1610
darron_c_giron_000_1_1_1.pst.190.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.191.xls,2974,2291,5265,864,634,1009,1,28,31,1803,0,0,0,0,112,400,3,7,717,717,2955
darron_c_giron_000_1_1_1.pst.192.xls,3046,2344,5390,865,635,1011,1,28,30,1873,0,0,0,0,112,400,4,8,718,718,3027
darron_c_giron_000_1_1_1.pst.194.xls,76423,67073,143496,13,10,22,0,0,13,76187,0,0,0,0,0,0,0,0,0,0,76187
darron_c_giron_000_1_1_1.pst.195.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.196.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.198.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.199.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.204.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.205.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.206.xls,12,12,24,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
darron_c_giron_000_1_1_1.pst.210.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.212.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.213.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.214.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.215.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.219.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.221.xls,4564,4396,8960,31,31,62,0,0,22,4387,0,0,0,0,0,0,0,0,9,9,4396
darron_c_giron_000_1_1_1.pst.222.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.223.xls,4564,4396,8960,31,31,62,0,0,22,4387,0,0,0,0,0,0,0,0,9,9,4396
darron_c_giron_000_1_1_1.pst.227.xls,626,216,842,32,16,40,0,0,14,412,0,0,0,0,2,98,0,0,16,16,526
darron_c_giron_000_1_1_1.pst.230.xls,14,14,28,14,14,28,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
darron_c_giron_000_1_1_1.pst.232.xls,722,362,1084,14,8,18,0,0,12,720,0,0,0,0,0,0,0,0,2,2,722
darron_c_giron_000_1_1_1.pst.237.xls,1089,546,1635,27,15,35,0,0,18,1080,0,0,0,0,0,0,0,0,9,9,1089
darron_c_giron_000_1_1_1.pst.243.xls,1444,724,2168,28,16,36,0,0,24,1440,0,0,0,0,0,0,0,0,4,4,1444
darron_c_giron_000_1_1_1.pst.256.xls,434,392,826,7,7,12,3,388,0,0,0,0,0,0,0,0,0,0,4,4,392
darron_c_giron_000_1_1_1.pst.262.xls,103,103,206,7,7,13,0,0,3,99,0,0,0,0,0,0,0,0,4,4,103
darron_c_giron_000_1_1_1.pst.266.xls,4564,4396,8960,31,31,62,0,0,22,4387,0,0,0,0,0,0,0,0,9,9,4396
darron_c_giron_000_1_1_1.pst.276.xls,76423,67073,143496,13,10,22,0,0,13,76187,0,0,0,0,0,0,0,0,0,0,76187
darron_c_giron_000_1_1_1.pst.285.xls,76,45,121,34,23,56,0,0,8,50,0,0,0,0,0,0,0,0,26,26,76
darron_c_giron_000_1_1_1.pst.286.xls,35,21,56,21,13,34,0,0,6,20,0,0,0,0,0,0,0,0,15,15,35
darron_c_giron_000_1_1_1.pst.287.xls,19,12,31,18,13,25,0,0,0,0,0,0,0,0,0,0,1,2,17,17,19
darron_c_giron_000_1_1_1.pst.292.xls,642,445,1087,124,98,188,3,54,45,403,0,0,0,0,2,58,2,4,72,72,591
darron_c_giron_000_1_1_1.pst.299.xls,347,347,694,3,3,6,1,345,0,0,0,0,0,0,0,0,0,0,2,2,347
darron_c_giron_000_1_1_1.pst.306.xls,41,25,66,23,15,37,0,0,9,27,0,0,0,0,0,0,0,0,14,14,41
darron_c_giron_000_1_1_1.pst.31.xls,71,37,108,7,5,9,0,0,0,0,0,0,0,0,2,66,0,0,5,5,71
darron_c_giron_000_1_1_1.pst.310.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.311.xls,1113,682,1795,1061,669,1054,0,0,26,52,0,0,0,0,26,52,0,0,1009,1009,1113
darron_c_giron_000_1_1_1.pst.318.xls,204,51,255,204,51,153,0,0,0,0,0,0,0,0,0,0,0,0,204,204,204
darron_c_giron_000_1_1_1.pst.320.xls,7110,2372,9482,5,5,9,0,0,2,2369,0,0,0,0,0,0,0,0,3,3,2372
darron_c_giron_000_1_1_1.pst.321.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.322.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.323.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.324.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.325.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.326.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.327.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.328.xls,7109,2371,9480,4,4,7,0,0,2,2369,0,0,0,0,0,0,0,0,2,2,2371
darron_c_giron_000_1_1_1.pst.332.xls,44,44,88,1,1,2,0,0,1,44,0,0,0,0,0,0,0,0,0,0,44
darron_c_giron_000_1_1_1.pst.334.xls,26,9,35,26,9,31,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
darron_c_giron_000_1_1_1.pst.339.xls,28,15,43,10,6,16,0,0,8,26,0,0,0,0,0,0,0,0,2,2,28
darron_c_giron_000_1_1_1.pst.341.xls,1156,707,1863,1100,693,1091,0,0,28,56,0,0,0,0,28,56,0,0,1044,1044,1156
darron_c_giron_000_1_1_1.pst.342.xls,216,54,270,216,54,162,0,0,0,0,0,0,0,0,0,0,0,0,216,216,216
darron_c_giron_000_1_1_1.pst.343.xls,126,75,201,126,75,127,0,0,0,0,0,0,0,0,0,0,0,0,126,126,126
darron_c_giron_000_1_1_1.pst.344.xls,291,109,400,267,123,225,0,0,1,2,0,0,0,0,17,34,0,0,249,249,285
darron_c_giron_000_1_1_1.pst.349.xls,142,71,213,75,38,59,0,0,32,96,0,0,0,0,0,0,3,6,40,40,142
darron_c_giron_000_1_1_1.pst.350.xls,104,71,175,90,68,96,2,6,3,6,0,0,0,0,7,14,0,0,78,78,104
darron_c_giron_000_1_1_1.pst.351.xls,108,53,161,74,37,57,0,0,32,64,0,0,0,0,0,0,2,4,40,40,108
darron_c_giron_000_1_1_1.pst.353.xls,228,57,285,228,57,171,0,0,0,0,0,0,0,0,0,0,0,0,228,228,228
darron_c_giron_000_1_1_1.pst.354.xls,1199,732,1931,1139,717,1128,0,0,30,60,0,0,0,0,30,60,0,0,1079,1079,1199
darron_c_giron_000_1_1_1.pst.355.xls,135,80,215,135,80,135,0,0,0,0,0,0,0,0,0,0,0,0,135,135,135
darron_c_giron_000_1_1_1.pst.46.xls,177,101,278,152,89,207,1,6,10,22,0,0,0,0,5,10,2,4,134,134,176
darron_c_giron_000_1_1_1.pst.48.xls,752,743,1495,558,550,1101,0,0,0,0,0,0,0,0,0,0,53,247,505,505,752
darron_c_giron_000_1_1_1.pst.52.xls,93,58,151,25,17,40,0,0,21,89,0,0,0,0,0,0,0,0,4,4,93
darron_c_giron_002_1_1_1.pst.141.xls,35,21,56,21,13,34,0,0,6,20,0,0,0,0,0,0,0,0,15,15,35
darron_c_giron_002_1_1_1.pst.142.xls,33,20,53,16,11,26,0,0,3,20,0,0,0,0,0,0,0,0,13,13,33
darron_c_giron_002_1_1_1.pst.143.xls,20981,7525,28506,106,82,169,39,2899,46,10040,0,0,0,0,17,3403,2,4,2,2,16348
darron_c_giron_002_1_1_1.pst.144.xls,47,28,75,21,14,34,0,0,6,32,0,0,0,0,0,0,0,0,15,15,47
darron_c_giron_002_1_1_1.pst.146.xls,24,20,44,16,12,16,0,0,0,0,0,0,0,0,4,12,0,0,12,12,24
darron_c_giron_002_1_1_1.pst.147.xls,142,71,213,107,56,86,0,0,32,64,0,0,0,0,0,0,3,6,72,72,142
darron_c_giron_002_1_1_1.pst.149.xls,30518,10308,40826,467,420,723,101,3358,91,14462,0,0,0,0,23,5874,3,6,249,249,23949
darron_c_giron_002_1_1_1.pst.150.xls,453,243,696,16,12,21,4,117,9,278,0,0,0,0,2,57,0,0,1,1,453
darron_c_giron_002_1_1_1.pst.151.xls,62,38,100,32,22,52,0,0,6,36,0,0,0,0,0,0,0,0,26,26,62
darron_c_giron_002_1_1_1.pst.152.xls,599,300,899,13,8,17,3,178,5,299,0,0,0,0,2,119,0,0,3,3,599
darron_c_giron_002_1_1_1.pst.154.xls,19039,8170,27209,126,108,207,9,3261,57,8209,0,0,0,0,16,4905,16,35,28,28,16438
darron_c_giron_002_1_1_1.pst.156.xls,126,77,203,66,45,107,0,0,14,74,0,0,0,0,0,0,0,0,52,52,126
darron_c_giron_002_1_1_1.pst.157.xls,10806,4864,15670,93,71,140,53,2114,20,4906,0,0,0,0,14,3780,0,0,6,6,10806
darron_c_giron_002_1_1_1.pst.158.xls,189,84,273,7,4,8,0,0,5,105,0,0,0,0,2,42,0,0,0,0,147
darron_c_giron_002_1_1_1.pst.160.xls,48,33,81,40,31,54,0,0,2,7,0,0,0,0,1,2,2,4,35,35,48
darron_c_giron_002_1_1_1.pst.161.xls,204,138,342,176,132,184,4,12,6,12,0,0,0,0,14,28,0,0,152,152,204
darron_c_giron_002_1_1_1.pst.162.xls,81,47,128,7,6,12,0,0,5,54,0,0,0,0,1,12,1,2,0,0,68
darron_c_giron_002_1_1_1.pst.163.xls,3599,2161,5760,46,43,84,33,1406,8,2187,0,0,0,0,0,0,1,2,4,4,3599
darron_c_giron_002_1_1_1.pst.165.xls,248,210,458,8,8,14,1,26,6,221,0,0,0,0,0,0,0,0,1,1,248
darron_c_giron_002_1_1_1.pst.166.xls,2898,1339,4237,14,9,18,3,667,7,1561,0,0,0,0,3,669,0,0,1,1,2898
darron_c_giron_002_1_1_1.pst.167.xls,6587,2266,8853,292,236,430,11,652,85,3129,0,0,0,0,42,1330,44,96,110,110,5317
darron_c_giron_002_1_1_1.pst.168.xls,33,20,53,16,11,26,0,0,3,20,0,0,0,0,0,0,0,0,13,13,33
darron_c_giron_002_1_1_1.pst.171.xls,142,71,213,107,56,86,0,0,32,64,0,0,0,0,0,0,3,6,72,72,142
darron_c_giron_002_1_1_1.pst.172.xls,150,93,243,83,57,134,0,0,17,84,0,0,0,0,0,0,0,0,66,66,150
darron_c_giron_002_1_1_1.pst.173.xls,187,127,314,7,5,10,0,0,7,187,0,0,0,0,0,0,0,0,0,0,187
darron_c_giron_002_1_1_1.pst.177.xls,20981,7525,28506,106,82,169,39,2899,46,10040,0,0,0,0,17,3403,2,4,2,2,16348
darron_c_giron_002_1_1_1.pst.181.xls,142,71,213,107,56,86,0,0,32,64,0,0,0,0,0,0,3,6,72,72,142
darron_c_giron_002_1_1_1.pst.185.xls,62,38,100,32,22,52,0,0,6,36,0,0,0,0,0,0,0,0,26,26,62
darron_c_giron_002_1_1_1.pst.199.xls,248,210,458,8,8,14,1,26,6,221,0,0,0,0,0,0,0,0,1,1,248
darron_c_giron_002_1_1_1.pst.203.xls,64,38,102,32,22,42,1,2,3,11,0,0,0,0,1,3,20,40,7,7,63
darron_c_giron_002_1_1_1.pst.204.xls,64,38,102,32,22,42,1,2,3,11,0,0,0,0,1,3,20,40,7,7,63
darron_c_giron_002_1_1_1.pst.271.xls,347,347,694,3,3,6,1,345,0,0,0,0,0,0,0,0,0,0,2,2,347
darron_c_giron_002_1_1_1.pst.273.xls,419,371,790,6,4,10,1,345,3,72,0,0,0,0,0,0,0,0,2,2,419
darron_c_giron_002_1_1_1.pst.318.xls,7196,3242,10438,54,43,85,34,1410,10,3263,0,0,0,0,7,2520,0,0,3,3,7196
darron_c_giron_002_1_1_1.pst.321.xls,48,33,81,40,31,54,0,0,2,7,0,0,0,0,1,2,2,4,35,35,48
darron_c_giron_002_1_1_1.pst.322.xls,204,138,342,176,132,184,4,12,6,12,0,0,0,0,14,28,0,0,152,152,204
darron_c_giron_002_1_1_1.pst.416.xls,3695,2281,5976,218,136,261,13,100,107,1090,0,0,0,0,33,2270,12,30,53,53,3543
darron_c_giron_002_1_1_1.pst.417.xls,479,479,958,70,70,140,0,0,33,442,0,0,0,0,0,0,0,0,37,37,479
darron_c_giron_002_1_1_1.pst.418.xls,51,29,80,24,14,24,0,0,12,33,0,0,0,0,3,9,0,0,9,9,51
